AIRPORT;PHASE;YEAR;RULE_NAME;RULE_DESCRIPTION;NB_FLIGHT
LFLL;ARR;2021;Mainline;Mainline;647
LEMG;ARR;2021;Mainline;Mainline;877
LEAL;ARR;2021;Cargo;All-Cargo;22
LHBP;ARR;2021;Cargo;All-Cargo;250
ESSB;ARR;2021;Business;Business Aviation;415
ESSA;ARR;2021;Other;Other Types;14
LCLK;ARR;2021;Cargo;All-Cargo;85
LBWN;ARR;2021;Mainline;Mainline;165
EPKT;ARR;2021;Other;Other Types;25
LFPG;ARR;2021;Business;Business Aviation;22
GCXO;ARR;2021;Non-Scheduled;Charter;8
EYVI;ARR;2021;Non-Scheduled;Charter;136
UDYZ;ARR;2021;Lowcost;Lowcost;115
ENTC;ARR;2021;Lowcost;Lowcost;306
EGGW;ARR;2021;Mainline;Mainline;42
EPKK;ARR;2021;Military;Military;140
LIPE;ARR;2021;Non-Scheduled;Charter;34
LEZL;ARR;2021;Cargo;All-Cargo;88
LIRN;ARR;2021;Lowcost;Lowcost;1914
EDDM;ARR;2021;Mainline;Mainline;5360
EGPD;ARR;2021;Regional;Regional Aircraft;995
EPWA;ARR;2021;Mainline;Mainline;914
LGRP;ARR;2021;Lowcost;Lowcost;1167
LIRN;ARR;2021;Business;Business Aviation;228
ENGM;ARR;2021;Lowcost;Lowcost;3107
ENVA;ARR;2021;Lowcost;Lowcost;475
LTFJ;ARR;2021;Lowcost;Lowcost;5620
EPWA;ARR;2021;Lowcost;Lowcost;520
LIRF;ARR;2021;Lowcost;Lowcost;2194
EGBB;ARR;2021;Lowcost;Lowcost;1545
LEPA;ARR;2021;Business;Business Aviation;994
LFML;ARR;2021;Lowcost;Lowcost;1115
EFHK;ARR;2021;Mainline;Mainline;1320
EVRA;ARR;2021;Lowcost;Lowcost;1707
LEZL;ARR;2021;Lowcost;Lowcost;1621
EGLL;ARR;2021;Mainline;Mainline;11121
UKBB;ARR;2021;Lowcost;Lowcost;976
GCLP;DEP;2026;Non-Scheduled;Charter;105
ENZV;DEP;2026;Cargo;All-Cargo;50
LFPO;DEP;2026;Non-Scheduled;Charter;18
LBWN;DEP;2026;Regional;Regional Aircraft;30
EDDE;DEP;2026;Non-Scheduled;Charter;13
LHBP;DEP;2026;Other;Other Types;25
LIPZ;DEP;2026;Military;Military;7
GCXO;DEP;2026;Military;Military;17
LBBG;DEP;2026;Other;Other Types;26
LEVC;DEP;2026;Other;Other Types;46
EFHK;DEP;2026;Other;Other Types;31
EPWA;DEP;2026;Other;Other Types;45
EDDW;DEP;2026;Other;Other Types;116
GMMX;DEP;2026;Non-Scheduled;Charter;22
LIRN;DEP;2026;Non-Scheduled;Charter;34
ELLX;DEP;2026;Non-Scheduled;Charter;23
EGNX;DEP;2026;Non-Scheduled;Charter;8
EDDF;DEP;2026;Military;Military;7
EHEH;DEP;2026;Cargo;All-Cargo;8
EGPF;DEP;2026;Other;Other Types;14
EDDB;DEP;2026;Cargo;All-Cargo;31
EDDL;DEP;2026;Military;Military;10
EGBB;DEP;2026;Other;Other Types;9
LBBG;DEP;2026;Military;Military;3
EHEH;DEP;2026;Mainline;Mainline;1
LTFJ;DEP;2026;Military;Military;4
ENBO;DEP;2026;Cargo;All-Cargo;1
LSGG;DEP;2026;Business;Business Aviation;198
EETN;DEP;2026;Business;Business Aviation;11
LFPB;DEP;2026;Business;Business Aviation;287
EDDB;DEP;2026;Business;Business Aviation;60
GMMN;DEP;2026;Business;Business Aviation;21
LMML;DEP;2026;Cargo;All-Cargo;12
LIML;DEP;2026;Business;Business Aviation;166
EDDL;DEP;2026;Business;Business Aviation;45
EKCH;DEP;2026;Non-Scheduled;Charter;37
EGBB;DEP;2026;Cargo;All-Cargo;12
LIEO;DEP;2026;Business;Business Aviation;129
EKCH;DEP;2026;Business;Business Aviation;26
EVRA;DEP;2026;Business;Business Aviation;13
ESSA;DEP;2026;Business;Business Aviation;17
LBSF;DEP;2026;Non-Scheduled;Charter;11
LGAV;DEP;2026;Cargo;All-Cargo;41
LEPA;DEP;2026;Lowcost;Lowcost;1066
EDDV;DEP;2026;Business;Business Aviation;34
EDDH;DEP;2026;Non-Scheduled;Charter;12
EDDN;DEP;2026;Business;Business Aviation;28
GMMX;DEP;2026;Non-Scheduled;Charter;2
LICJ;DEP;2026;Business;Business Aviation;25
EDDP;DEP;2026;Cargo;All-Cargo;254
LIME;DEP;2026;Non-Scheduled;Charter;6
EDDK;DEP;2026;Non-Scheduled;Charter;15
LTAC;DEP;2026;Business;Business Aviation;45
ENVA;DEP;2026;Business;Business Aviation;13
LEZL;DEP;2026;Business;Business Aviation;5
UDYZ;DEP;2026;Business;Business Aviation;5
LPPR;DEP;2026;Non-Scheduled;Charter;9
LEAL;DEP;2026;Non-Scheduled;Charter;2
EPGD;DEP;2026;Cargo;All-Cargo;12
EDDP;DEP;2026;Non-Scheduled;Charter;7
LROP;DEP;2026;Cargo;All-Cargo;16
LTFM;DEP;2026;Cargo;All-Cargo;106
ENGM;DEP;2026;Non-Scheduled;Charter;22
LEPA;DEP;2026;Cargo;All-Cargo;9
LEBL;DEP;2026;Mainline;Mainline;420
LOWW;DEP;2026;Lowcost;Lowcost;274
BIKF;DEP;2026;Lowcost;Lowcost;32
EDDK;DEP;2026;Military;Military;24
EIDW;DEP;2026;Regional;Regional Aircraft;166
UDYZ;DEP;2026;Lowcost;Lowcost;47
LKPR;DEP;2026;Lowcost;Lowcost;322
LGTS;DEP;2026;Mainline;Mainline;157
EDDF;DEP;2026;Mainline;Mainline;1298
EYVI;DEP;2026;Regional;Regional Aircraft;29
EDDP;DEP;2026;Mainline;Mainline;33
LROP;DEP;2026;Regional;Regional Aircraft;62
EVRA;DEP;2026;Lowcost;Lowcost;222
LMML;DEP;2026;Lowcost;Lowcost;235
EPGD;DEP;2026;Regional;Regional Aircraft;48
EDDB;DEP;2026;Mainline;Mainline;271
LEBL;DEP;2026;Lowcost;Lowcost;1213
EKCH;DEP;2026;Regional;Regional Aircraft;259
LATI;DEP;2026;Mainline;Mainline;62
ESGG;DEP;2026;Regional;Regional Aircraft;42
EDDH;DEP;2026;Lowcost;Lowcost;262
EGGW;DEP;2026;Lowcost;Lowcost;505
LIMF;DEP;2026;Lowcost;Lowcost;117
LSGG;DEP;2026;Lowcost;Lowcost;244
ENVA;DEP;2026;Mainline;Mainline;16
ENZV;DEP;2026;Regional;Regional Aircraft;72
LFPO;DEP;2026;Mainline;Mainline;240
LFRS;DEP;2026;Mainline;Mainline;29
LFML;DEP;2026;Regional;Regional Aircraft;58
ESSA;DEP;2026;Regional;Regional Aircraft;123
LIML;DEP;2026;Mainline;Mainline;206
LIML;DEP;2026;Lowcost;Lowcost;131
LEMD;DEP;2026;Regional;Regional Aircraft;263
EVRA;DEP;2026;Regional;Regional Aircraft;24
LICJ;DEP;2026;Regional;Regional Aircraft;33
GCXO;DEP;2026;Regional;Regional Aircraft;225
LEAL;DEP;2026;Mainline;Mainline;72
LICC;DEP;2026;Regional;Regional Aircraft;16
LPFR;DEP;2026;Regional;Regional Aircraft;8
LSZH;DEP;2026;Cargo;All-Cargo;1
ENBR;DEP;2026;Cargo;All-Cargo;3
EVRA;DEP;2026;Cargo;All-Cargo;10
LEZL;DEP;2026;Cargo;All-Cargo;7
LZIB;DEP;2026;Cargo;All-Cargo;5
LCLK;DEP;2026;Regional;Regional Aircraft;19
LOWW;DEP;2026;Other;Other Types;2
EDDL;DEP;2026;Other;Other Types;6
LEMD;DEP;2026;Other;Other Types;7
LSGG;DEP;2026;Other;Other Types;7
LIEO;DEP;2026;Other;Other Types;4
EIDW;DEP;2026;Other;Other Types;2
GCRR;DEP;2026;Business;Business Aviation;2
LEAL;DEP;2026;Other;Other Types;3
EBCI;DEP;2026;Other;Other Types;8
UGTB;DEP;2026;Other;Other Types;4
EGNT;DEP;2026;Other;Other Types;2
EGBB;DEP;2026;Other;Other Types;2
LWSK;DEP;2026;Military;Military;2
EDDE;DEP;2026;Military;Military;2
ENBR;DEP;2026;Non-Scheduled;Charter;5
LATI;DEP;2026;Other;Other Types;1
LIRA;DEP;2026;Other;Other Types;1
LIPE;DEP;2026;Other;Other Types;1
LEMG;DEP;2026;Other;Other Types;1
LOWW;DEP;2026;Military;Military;1
EETN;DEP;2026;Military;Military;1
GMMX;DEP;2026;Military;Military;3
EDDE;DEP;2026;Non-Scheduled;Charter;1
EBCI;DEP;2026;Military;Military;1
LFLL;DEP;2026;Military;Military;1
LIEO;DEP;2026;Military;Military;1
EDDM;ARR;2026;Mainline;Mainline;7235
LBSF;ARR;2026;Lowcost;Lowcost;1407
EGCC;ARR;2026;Mainline;Mainline;1908
EPKT;ARR;2026;Non-Scheduled;Charter;432
LFSB;ARR;2026;Regional;Regional Aircraft;294
EGGW;ARR;2026;Lowcost;Lowcost;3640
LEMD;ARR;2026;Lowcost;Lowcost;3874
GCTS;ARR;2026;Non-Scheduled;Charter;138
LFLL;ARR;2026;Lowcost;Lowcost;1262
ESSA;ARR;2026;Lowcost;Lowcost;1574
BIKF;ARR;2026;Lowcost;Lowcost;306
LEBB;ARR;2026;Regional;Regional Aircraft;156
LIRF;ARR;2026;Lowcost;Lowcost;4296
LTAI;ARR;2026;Lowcost;Lowcost;2584
LEBB;ARR;2026;Lowcost;Lowcost;856
EFHK;ARR;2026;Mainline;Mainline;2980
LTAC;ARR;2026;Lowcost;Lowcost;2997
EGPF;ARR;2026;Mainline;Mainline;501
EDDH;ARR;2026;Lowcost;Lowcost;1458
LTBA;ARR;2026;Business;Business Aviation;608
LEBL;ARR;2026;Mainline;Mainline;3129
EIDW;ARR;2026;Lowcost;Lowcost;4437
LTAI;ARR;2026;Non-Scheduled;Charter;246
LFMN;ARR;2026;Business;Business Aviation;924
LATI;ARR;2026;Mainline;Mainline;195
LKPR;ARR;2026;Regional;Regional Aircraft;415
LIPZ;ARR;2026;Regional;Regional Aircraft;295
EGPD;ARR;2026;Business;Business Aviation;92
EBLG;ARR;2026;Lowcost;Lowcost;8
EKCH;ARR;2026;Regional;Regional Aircraft;2421
EDDK;ARR;2026;Lowcost;Lowcost;1451
LSGG;ARR;2026;Business;Business Aviation;1288
EFHK;ARR;2026;Lowcost;Lowcost;455
LTAI;ARR;2026;Mainline;Mainline;621
LFBD;ARR;2026;Mainline;Mainline;314
EBBR;ARR;2026;Lowcost;Lowcost;1404
LMML;ARR;2026;Lowcost;Lowcost;1303
LIPE;ARR;2026;Mainline;Mainline;608
LIML;ARR;2026;Regional;Regional Aircraft;764
ENGM;ARR;2026;Lowcost;Lowcost;2741
LLBG;ARR;2026;Regional;Regional Aircraft;175
LICC;ARR;2026;Business;Business Aviation;36
EDDP;ARR;2026;Business;Business Aviation;81
LFPO;ARR;2026;Regional;Regional Aircraft;230
LZIB;ARR;2026;Military;Military;9
GCLP;ARR;2026;Business;Business Aviation;105
EGGW;ARR;2026;Business;Business Aviation;834
LROP;ARR;2026;Non-Scheduled;Charter;129
LFRS;ARR;2026;Other;Other Types;21
EDDP;ARR;2026;Mainline;Mainline;199
LGAV;ARR;2026;Lowcost;Lowcost;962
UGTB;ARR;2026;Cargo;All-Cargo;324
LIPE;ARR;2026;Business;Business Aviation;136
GMMX;ARR;2026;Regional;Regional Aircraft;144
EDDH;ARR;2026;Non-Scheduled;Charter;27
EDDS;ARR;2026;Business;Business Aviation;276
EGNT;ARR;2026;Business;Business Aviation;116
GCXO;ARR;2026;Mainline;Mainline;517
EDDV;ARR;2026;Mainline;Mainline;410
LEBL;ARR;2026;Non-Scheduled;Charter;49
LHBP;ARR;2026;Cargo;All-Cargo;268
LBWN;ARR;2026;Non-Scheduled;Charter;37
LFBO;ARR;2026;Regional;Regional Aircraft;483
EBLG;ARR;2026;Cargo;All-Cargo;933
LFLL;ARR;2026;Other;Other Types;22
ENTC;ARR;2026;Regional;Regional Aircraft;926
EKCH;ARR;2026;Non-Scheduled;Charter;223
EPGD;ARR;2026;Other;Other Types;19
EDDV;ARR;2026;Non-Scheduled;Charter;63
ESSA;ARR;2026;Cargo;All-Cargo;409
EDDM;ARR;2026;Non-Scheduled;Charter;132
LCLK;ARR;2026;Military;Military;25
LLBG;ARR;2026;Business;Business Aviation;321
LKPR;ARR;2026;Cargo;All-Cargo;138
EGSS;ARR;2026;Non-Scheduled;Charter;58
LFPG;ARR;2026;Other;Other Types;146
EGLC;ARR;2026;Mainline;Mainline;36
LEVC;ARR;2026;Business;Business Aviation;183
LEBB;ARR;2026;Non-Scheduled;Charter;14
EDDV;ARR;2026;Business;Business Aviation;170
EGCC;ARR;2026;Other;Other Types;16
LIMC;ARR;2026;Other;Other Types;21
EETN;ARR;2026;Cargo;All-Cargo;55
LIRN;ARR;2026;Cargo;All-Cargo;22
GCTS;ARR;2026;Business;Business Aviation;87
LICC;ARR;2026;Cargo;All-Cargo;45
ENBR;ARR;2026;Business;Business Aviation;55
LFML;ARR;2026;Cargo;All-Cargo;148
LZIB;ARR;2026;Cargo;All-Cargo;46
EDDN;ARR;2026;Cargo;All-Cargo;37
EPKT;ARR;2026;Mainline;Mainline;23
LICJ;ARR;2026;Other;Other Types;5
EDDR;ARR;2026;Regional;Regional Aircraft;30
EGBB;ARR;2026;Cargo;All-Cargo;98
LEVC;ARR;2026;Non-Scheduled;Charter;18
BIKF;ARR;2026;Cargo;All-Cargo;77
EGGW;ARR;2026;Non-Scheduled;Charter;42
LFPG;ARR;2026;Non-Scheduled;Charter;123
EDDE;ARR;2026;Non-Scheduled;Charter;9
ESGG;ARR;2026;Military;Military;4
LFPG;ARR;2026;Business;Business Aviation;35
LTBJ;ARR;2026;Non-Scheduled;Charter;62
LIME;ARR;2026;Non-Scheduled;Charter;33
EKCH;ARR;2026;Other;Other Types;29
LDZA;ARR;2026;Other;Other Types;24
LIRF;ARR;2026;Other;Other Types;31
EDDE;ARR;2026;Business;Business Aviation;13
LIME;ARR;2026;Military;Military;6
LIME;ARR;2026;Other;Other Types;7
LTBJ;ARR;2026;Other;Other Types;18
LTBA;ARR;2026;Other;Other Types;26
EGNT;ARR;2026;Other;Other Types;3
EPKK;ARR;2026;Other;Other Types;13
LFPB;ARR;2026;Military;Military;28
LUKK;ARR;2026;Cargo;All-Cargo;19
EGLL;ARR;2026;Other;Other Types;55
ENGM;ARR;2026;Military;Military;19
GCXO;ARR;2026;Military;Military;10
EDDC;ARR;2026;Military;Military;15
ENVA;ARR;2026;Military;Military;10
EGGW;ARR;2026;Regional;Regional Aircraft;1
GCTS;ARR;2026;Cargo;All-Cargo;3
EDDL;ARR;2026;Other;Other Types;22
LMML;ARR;2026;Military;Military;10
LIPZ;ARR;2026;Military;Military;8
EGAA;ARR;2026;Other;Other Types;2
UGKO;ARR;2026;Other;Other Types;1
LEAL;ARR;2026;Military;Military;1
UDYZ;ARR;2026;Military;Military;3
LTFM;ARR;2026;Mainline;Mainline;17256
LFPO;ARR;2026;Mainline;Mainline;2592
ESSA;ARR;2026;Regional;Regional Aircraft;1357
EHAM;ARR;2026;Mainline;Mainline;8770
LTFJ;ARR;2026;Lowcost;Lowcost;9559
LIMC;ARR;2026;Mainline;Mainline;2372
EDDL;ARR;2026;Lowcost;Lowcost;2450
LTAC;ARR;2026;Lowcost;Lowcost;2585
EIDW;ARR;2026;Cargo;All-Cargo;231
LTBA;ARR;2026;Business;Business Aviation;546
LSGG;ARR;2026;Business;Business Aviation;1159
EGSS;ARR;2026;Lowcost;Lowcost;6166
EGNT;ARR;2026;Lowcost;Lowcost;713
GCLP;ARR;2026;Lowcost;Lowcost;2267
GCFV;ARR;2026;Regional;Regional Aircraft;655
LCLK;ARR;2026;Mainline;Mainline;998
LFSB;ARR;2026;Business;Business Aviation;170
LBSF;ARR;2026;Cargo;All-Cargo;54
LWSK;ARR;2026;Mainline;Mainline;132
LICJ;ARR;2026;Non-Scheduled;Charter;12
LEBL;ARR;2026;Non-Scheduled;Charter;66
ENGM;ARR;2026;Non-Scheduled;Charter;78
EPKT;ARR;2026;Cargo;All-Cargo;125
UGTB;ARR;2026;Lowcost;Lowcost;465
LDZA;ARR;2026;Business;Business Aviation;116
LFML;ARR;2026;Cargo;All-Cargo;105
LFML;ARR;2026;Mainline;Mainline;1209
LEVC;ARR;2026;Lowcost;Lowcost;1769
LEVC;ARR;2026;Business;Business Aviation;217
LTFJ;ARR;2026;Other;Other Types;59
EDDB;ARR;2026;Lowcost;Lowcost;3107
LSZH;ARR;2026;Lowcost;Lowcost;854
ENGM;ARR;2026;Other;Other Types;61
EDDB;ARR;2026;Regional;Regional Aircraft;397
LTFJ;ARR;2026;Mainline;Mainline;297
LBWN;ARR;2026;Mainline;Mainline;111
LIPZ;ARR;2026;Mainline;Mainline;1016
LKPR;ARR;2026;Lowcost;Lowcost;2117
LOWW;ARR;2026;Cargo;All-Cargo;77
LEVC;ARR;2026;Mainline;Mainline;409
LIMC;ARR;2026;Military;Military;45
LDZA;ARR;2026;Cargo;All-Cargo;79
EYVI;ARR;2026;Cargo;All-Cargo;29
UGTB;ARR;2026;Other;Other Types;7
EDDH;ARR;2026;Lowcost;Lowcost;1561
LJLJ;ARR;2026;Mainline;Mainline;151
ENTC;ARR;2026;Lowcost;Lowcost;383
ESGG;ARR;2026;Cargo;All-Cargo;90
ESGG;ARR;2026;Regional;Regional Aircraft;336
ENGM;ARR;2026;Lowcost;Lowcost;2696
LPFR;ARR;2026;Business;Business Aviation;148
ELLX;ARR;2026;Business;Business Aviation;215
LEMG;ARR;2026;Business;Business Aviation;362
EGLC;ARR;2026;Regional;Regional Aircraft;1704
EDDW;ARR;2026;Regional;Regional Aircraft;135
EDDL;ARR;2026;Regional;Regional Aircraft;571
EDDL;ARR;2026;Business;Business Aviation;229
LFMN;ARR;2026;Business;Business Aviation;771
EDDK;ARR;2026;Regional;Regional Aircraft;37
LPPT;ARR;2026;Military;Military;30
LFSB;ARR;2026;Mainline;Mainline;271
EDDP;ARR;2026;Mainline;Mainline;196
LFBO;ARR;2026;Regional;Regional Aircraft;432
LFRS;ARR;2026;Business;Business Aviation;28
EDDF;ARR;2026;Other;Other Types;63
EGPD;ARR;2026;Business;Business Aviation;100
LEIB;ARR;2026;Lowcost;Lowcost;509
LDZA;ARR;2026;Regional;Regional Aircraft;387
GCXO;ARR;2026;Mainline;Mainline;486
EGLC;ARR;2026;Business;Business Aviation;139
EDDR;ARR;2026;Business;Business Aviation;33
LBWN;ARR;2026;Regional;Regional Aircraft;23
ENBR;ARR;2026;Other;Other Types;474
LGTS;ARR;2026;Non-Scheduled;Charter;26
EDDV;ARR;2026;Non-Scheduled;Charter;81
LQSA;ARR;2026;Regional;Regional Aircraft;131
LUKK;ARR;2026;Regional;Regional Aircraft;91
LEAL;ARR;2026;Business;Business Aviation;104
EKCH;ARR;2026;Non-Scheduled;Charter;176
EPGD;ARR;2026;Military;Military;13
EBLG;ARR;2026;Other;Other Types;24
LATI;ARR;2026;Business;Business Aviation;47
EGNX;ARR;2026;Regional;Regional Aircraft;28
LFBD;ARR;2026;Military;Military;69
LYPG;ARR;2026;Lowcost;Lowcost;82
EBBR;ARR;2026;Other;Other Types;29
LJLJ;ARR;2026;Other;Other Types;23
LQSA;ARR;2026;Cargo;All-Cargo;23
EHAM;ARR;2026;Other;Other Types;77
LROP;ARR;2026;Business;Business Aviation;85
LYBE;ARR;2026;Other;Other Types;51
LEIB;ARR;2026;Mainline;Mainline;28
EDDL;ARR;2026;Military;Military;17
EDDP;ARR;2026;Other;Other Types;31
EFHK;ARR;2026;Military;Military;27
GCXO;ARR;2026;Cargo;All-Cargo;31
LIML;ARR;2026;Other;Other Types;48
EHEH;ARR;2026;Military;Military;39
UDYZ;ARR;2026;Military;Military;27
EGBB;ARR;2026;Non-Scheduled;Charter;27
EVRA;ARR;2026;Other;Other Types;22
EPKK;ARR;2026;Other;Other Types;8
EGNT;ARR;2026;Other;Other Types;10
EDDV;ARR;2026;Military;Military;38
LEBB;ARR;2026;Other;Other Types;9
LPPT;ARR;2026;Other;Other Types;28
LEMG;ARR;2026;Military;Military;9
LHBP;ARR;2026;Other;Other Types;9
LFBD;ARR;2026;Other;Other Types;27
ESSA;ARR;2026;Other;Other Types;24
LPPR;ARR;2026;Military;Military;8
LPPR;ARR;2026;Non-Scheduled;Charter;21
EHAM;ARR;2026;Military;Military;7
LFMN;ARR;2026;Military;Military;6
EGCC;ARR;2026;Military;Military;1
LTBA;ARR;2026;Mainline;Mainline;3
EPKT;ARR;2026;Military;Military;5
EDDE;ARR;2026;Lowcost;Lowcost;11
LFPG;ARR;2026;Military;Military;3
LBWN;ARR;2026;Cargo;All-Cargo;2
LFPB;ARR;2026;Lowcost;Lowcost;1
LTFM;ARR;2026;Mainline;Mainline;18396
LSZH;ARR;2026;Business;Business Aviation;1006
LIRF;ARR;2026;Mainline;Mainline;6387
LIRF;ARR;2026;Lowcost;Lowcost;5272
LIPZ;ARR;2026;Cargo;All-Cargo;65
LPPR;ARR;2026;Cargo;All-Cargo;108
EGPH;ARR;2026;Lowcost;Lowcost;2960
LPPT;ARR;2026;Lowcost;Lowcost;2665
LEMD;ARR;2026;Lowcost;Lowcost;4639
LSGG;ARR;2026;Mainline;Mainline;2596
LEMD;ARR;2026;Cargo;All-Cargo;506
EPGD;ARR;2026;Lowcost;Lowcost;1236
LZIB;ARR;2026;Cargo;All-Cargo;28
LIPE;ARR;2026;Cargo;All-Cargo;152
EPKT;ARR;2026;Cargo;All-Cargo;127
EETN;ARR;2026;Lowcost;Lowcost;579
LTBJ;ARR;2026;Lowcost;Lowcost;2125
EVRA;ARR;2026;Regional;Regional Aircraft;222
EGSS;ARR;2026;Mainline;Mainline;84
LIME;ARR;2026;Cargo;All-Cargo;89
LDZA;ARR;2026;Business;Business Aviation;140
EDDV;ARR;2026;Business;Business Aviation;200
LWSK;ARR;2026;Regional;Regional Aircraft;89
ENBO;ARR;2026;Regional;Regional Aircraft;1032
EPKT;ARR;2026;Non-Scheduled;Charter;377
EETN;ARR;2026;Regional;Regional Aircraft;559
EDDB;ARR;2026;Business;Business Aviation;483
EYVI;ARR;2026;Lowcost;Lowcost;827
LPFR;ARR;2026;Lowcost;Lowcost;1614
LSGG;ARR;2026;Lowcost;Lowcost;2904
EBBR;ARR;2026;Business;Business Aviation;310
LSGG;ARR;2026;Regional;Regional Aircraft;584
LHBP;ARR;2026;Regional;Regional Aircraft;395
EGLL;ARR;2026;Lowcost;Lowcost;517
LIRN;ARR;2026;Lowcost;Lowcost;2139
GMMX;ARR;2026;Business;Business Aviation;157
EDDL;ARR;2026;Mainline;Mainline;1377
LIRN;ARR;2026;Regional;Regional Aircraft;144
LIML;ARR;2026;Lowcost;Lowcost;1092
LTAI;ARR;2026;Business;Business Aviation;101
LCLK;ARR;2026;Business;Business Aviation;203
EGLC;ARR;2026;Regional;Regional Aircraft;1957
LGAV;ARR;2026;Lowcost;Lowcost;1183
ENVA;ARR;2026;Lowcost;Lowcost;384
LEIB;ARR;2026;Lowcost;Lowcost;772
LEVC;ARR;2026;Mainline;Mainline;488
EDDP;ARR;2026;Mainline;Mainline;261
LFML;ARR;2026;Regional;Regional Aircraft;462
EGBB;ARR;2026;Mainline;Mainline;484
LQSA;ARR;2026;Mainline;Mainline;182
LYPG;ARR;2026;Regional;Regional Aircraft;208
LIRN;ARR;2026;Mainline;Mainline;584
LIBD;ARR;2026;Regional;Regional Aircraft;97
EDDM;ARR;2026;Cargo;All-Cargo;164
EICK;ARR;2026;Regional;Regional Aircraft;151
EDDG;ARR;2026;Non-Scheduled;Charter;18
LIRA;ARR;2026;Business;Business Aviation;688
LSZH;ARR;2026;Cargo;All-Cargo;21
ENGM;ARR;2026;Business;Business Aviation;300
LEVC;ARR;2026;Cargo;All-Cargo;67
GCRR;ARR;2026;Mainline;Mainline;226
ENGM;ARR;2026;Other;Other Types;73
LZIB;ARR;2026;Business;Business Aviation;206
LFRS;ARR;2026;Cargo;All-Cargo;32
LTBA;ARR;2026;Mainline;Mainline;5
EGAA;ARR;2026;Cargo;All-Cargo;131
LSGG;ARR;2026;Cargo;All-Cargo;67
EGPH;ARR;2026;Cargo;All-Cargo;74
EFHK;ARR;2026;Business;Business Aviation;116
EKCH;ARR;2026;Non-Scheduled;Charter;240
LTAC;ARR;2026;Other;Other Types;33
LCLK;ARR;2026;Military;Military;38
LSGG;ARR;2026;Non-Scheduled;Charter;61
LFLL;ARR;2026;Other;Other Types;21
ENBR;ARR;2026;Military;Military;6
LEAL;ARR;2026;Business;Business Aviation;129
LFBO;ARR;2026;Military;Military;22
EDDB;ARR;2026;Other;Other Types;20
EGGD;ARR;2026;Business;Business Aviation;102
LATI;ARR;2026;Cargo;All-Cargo;31
LUKK;ARR;2026;Cargo;All-Cargo;23
EGNX;ARR;2026;Other;Other Types;9
GCRR;ARR;2026;Business;Business Aviation;31
LEAL;ARR;2026;Military;Military;4
LBWN;ARR;2026;Business;Business Aviation;17
EDDK;ARR;2026;Non-Scheduled;Charter;155
LQSA;ARR;2026;Cargo;All-Cargo;27
LDZA;ARR;2026;Other;Other Types;21
EDDN;ARR;2026;Cargo;All-Cargo;44
EBLG;ARR;2026;Non-Scheduled;Charter;55
LSGG;ARR;2026;Other;Other Types;31
LGAV;ARR;2026;Military;Military;47
LEIB;ARR;2026;Other;Other Types;31
EIDW;ARR;2026;Other;Other Types;19
LTAC;ARR;2026;Military;Military;20
GCFV;ARR;2026;Business;Business Aviation;30
LFRS;ARR;2026;Business;Business Aviation;42
GCTS;ARR;2026;Cargo;All-Cargo;2
EDDR;ARR;2026;Cargo;All-Cargo;1
EGSS;ARR;2026;Regional;Regional Aircraft;22
EGGD;ARR;2026;Non-Scheduled;Charter;6
LQSA;ARR;2026;Military;Military;6
LEAL;ARR;2026;Non-Scheduled;Charter;29
BIKF;ARR;2026;Regional;Regional Aircraft;29
EGPH;ARR;2026;Other;Other Types;16
GCRR;ARR;2026;Other;Other Types;6
LLBG;ARR;2026;Business;Business Aviation;167
EHAM;ARR;2026;Military;Military;19
LUKK;ARR;2026;Other;Other Types;21
LPPR;ARR;2026;Military;Military;9
LIME;ARR;2026;Other;Other Types;6
EICK;ARR;2026;Cargo;All-Cargo;1
LIEO;ARR;2026;Mainline;Mainline;16
LEAL;ARR;2026;Business;Business Aviation;139
LIML;ARR;2026;Lowcost;Lowcost;1128
EGPF;ARR;2026;Lowcost;Lowcost;1610
EYVI;ARR;2026;Regional;Regional Aircraft;379
LWSK;ARR;2026;Regional;Regional Aircraft;96
EIDW;ARR;2026;Mainline;Mainline;4155
LEMG;ARR;2026;Mainline;Mainline;1380
EGSS;ARR;2026;Lowcost;Lowcost;7897
LEZL;ARR;2026;Lowcost;Lowcost;2461
EDDH;ARR;2026;Mainline;Mainline;1713
LFPG;ARR;2026;Mainline;Mainline;13893
LTFJ;ARR;2026;Lowcost;Lowcost;10022
LTAC;ARR;2026;Mainline;Mainline;509
LLBG;ARR;2026;Other;Other Types;39
LICJ;ARR;2026;Business;Business Aviation;89
LWSK;ARR;2026;Business;Business Aviation;34
LEPA;ARR;2026;Lowcost;Lowcost;8033
EGLL;ARR;2026;Mainline;Mainline;18486
LEAL;ARR;2026;Lowcost;Lowcost;5112
LGAV;ARR;2026;Mainline;Mainline;6214
LOWW;ARR;2026;Lowcost;Lowcost;2440
LSGG;ARR;2026;Mainline;Mainline;2296
LIRA;ARR;2026;Lowcost;Lowcost;906
LFMN;ARR;2026;Lowcost;Lowcost;2441
LIME;ARR;2026;Lowcost;Lowcost;4753
EIDW;ARR;2026;Regional;Regional Aircraft;1382
GCLP;ARR;2026;Non-Scheduled;Charter;159
EPWA;ARR;2026;Mainline;Mainline;2688
EGPH;ARR;2026;Regional;Regional Aircraft;777
LGRP;ARR;2026;Mainline;Mainline;369
