AIRPORT;APT_ICAO;YEAR;MONTH_NUM;NB_ASMA_FL;ASMA_REF_TIME_MIN;ADD_ASMA_TIME_MIN;NB_TAXI_OUT_FL;TAXI_OUT_REF_TIME_MIN;ADD_TAXI_OUT_TIME_MIN;NB_TAXI_IN_FL;TAXI_IN_REF_TIME_MIN;ADD_TAXI_IN_TIME_MIN;NB_DLY_DEP_FL;DLY_89_MIN;DLY_999_MIN;DLY_ZZZ_MIN;DLY_OTHER_MIN;UN_RPTED_DLY_MIN;OV_RPTED_DLY_MIN;DLY_89_PER_FL_MM;DLY_89_PER_FL_YY
EDDW;EDDW;2023;3;591;7018,86000;1338,85667;834;5000,80167;2021,63167;850;1997,87167;942,01167;867;138;636;0;7691;120;-43;0,16;0,16
EDDW;EDDW;2023;4;637;7277,36750;1381,58250;991;5638,08000;2304,92000;1009;2621,63000;1287,98667;1021;171;1499;0;7930;174;-76;0,17;0,17
EDDW;EDDW;2023;5;706;8183,22500;1379,67500;1028;5801,87667;2229,44000;1042;2590,79500;1173,33833;1033;130;1815;0;8829;197;-70;0,13;0,13
EDDW;EDDW;2023;6;776;9174,04333;1341,35667;1085;6172,09000;2369,49333;1080;2727,26167;1292,33833;1099;127;2663;0;10563;265;-87;0,12;0,12
EDDW;EDDW;2023;7;800;9491,69167;1702,92500;1074;6651,38500;2678,34833;1055;2591,48167;1151,11833;1074;163;1813;0;14244;497;-135;0,15;0,15
EDDW;EDDW;2023;8;795;9213,49917;1152,13417;1084;6539,18167;2336,81833;1095;2726,52500;1345,47500;1104;129;1026;0;13954;236;-129;0,12;0,12
EDDW;EDDW;2023;9;777;8969,44500;1318,62167;1106;6366,40167;2562,56500;1109;2803,13333;1202,81667;1105;232;2227;0;12934;309;-112;0,21;0,21
EDDW;EDDW;2023;10;845;9844,11917;2007,21417;1050;6552,04833;2364,25167;1057;2749,07833;1144,12167;1107;207;1368;0;13376;342;-155;0,19;0,19
EDDW;EDDW;2023;11;635;7457,58667;1625,54667;772;4716,32167;1744,14500;788;1954,64333;927,67333;887;139;725;0;6943;209;-47;0,16;0,16
EDDW;EDDW;2023;12;572;6696,01000;1612,87333;650;4042,10667;1491,67667;637;1623,62500;761,69167;759;185;514;0;9752;156;-287;0,24;0,24
EETN;EETN;2023;1;685;7405,68667;1788,69667;1202;7064,00000;4037,00000;1196;3649,00000;1888,00000;1283;272;0;4073;13869;469;-622;0,21;0,21
EETN;EETN;2023;2;622;6740,75750;1955,84250;1081;6544,40000;3366,60000;1125;3391,00000;1564,00000;1206;169;0;2653;12269;580;-280;0,14;0,14
EETN;EETN;2023;3;713;7748,78333;1786,81667;1331;7767,20000;4118,80000;1374;4044,50000;1491,50000;1468;87;0;5904;14657;521;-318;0,06;0,06
EETN;EETN;2023;4;643;6717,94917;1314,25083;1336;6970,00000;3475,00000;1339;4539,00000;1561,00000;1464;85;0;4139;15010;2333;-2550;0,06;0,06
EETN;EETN;2023;5;797;8863,46667;1872,36667;1665;9579,90000;5026,10000;1694;4638,40000;1743,60000;1755;138;0;5865;13693;552;-414;0,08;0,08
EETN;EETN;2023;6;753;8146,26667;1463,15000;1598;8845,00000;4369,00000;1648;5087,00000;2122,00000;1711;79;0;5689;15381;566;-210;0,05;0,05
EETN;EETN;2023;7;719;8175,59833;1371,35167;1608;9937,10000;4406,90000;1634;4361,00000;1646,00000;1671;53;0;5085;13346;380;-368;0,03;0,03
EETN;EETN;2023;8;786;8509,09833;1128,35167;1620;8977,60000;4868,40000;1609;5289,00000;1945,00000;1693;123;0;4893;14272;400;-142;0,07;0,07
EETN;EETN;2023;9;773;8730,40667;1522,82667;1625;9751,90000;4756,10000;1617;4562,00000;1762,00000;1689;117;0;6623;12697;417;-191;0,07;0,07
EETN;EETN;2023;10;816;8845,58833;1924,46167;1543;9023,60000;4666,40000;1556;5098,00000;2027,00000;1628;86;0;5150;14958;514;-253;0,05;0,05
EETN;EETN;2023;11;768;7995,35000;1655,55000;1332;7118,70000;4228,30000;1336;4992,00000;2277,00000;1438;105;0;3894;13761;529;-905;0,07;0,07
EETN;EETN;2023;12;753;8127,52667;1826,94000;1272;7532,60000;4551,40000;1325;4519,00000;2598,00000;1403;212;0;4304;20031;813;-562;0,15;0,15
EFHK;EFHK;2023;1;3891;41260,18000;9860,42000;5369;31661,11167;39757,73833;4978;18905,32500;6955,09167;5709;714;5500;0;42193;2079;-548;0,13;0,13
EFHK;EFHK;2023;2;3338;35162,12000;8048,54667;4812;28265,90833;32273,50833;4213;16870,32333;5897,29333;5225;420;5562;0;50115;2112;-278;0,08;0,08
EFHK;EFHK;2023;3;3988;42562,96583;9386,00083;5430;31925,39000;29213,91000;5022;19373,29667;6736,60333;5865;279;4863;0;39702;2324;-351;0,05;0,05
EFHK;EFHK;2023;4;3781;39436,73083;8782,08583;5280;31070,23167;13694,25167;4848;20499,26167;5563,20500;5560;192;4559;0;36278;1801;-267;0,03;0,03
EFHK;EFHK;2023;5;4096;46275,26833;10393,71500;5812;34525,33167;15003,28500;5514;19010,86833;6277,33167;6160;178;5498;0;41814;1714;-273;0,03;0,03
EFHK;EFHK;2023;6;3974;44043,75667;9662,56000;5628;33487,09667;14117,05333;5374;20879,84000;6479,04333;6033;800;5797;0;53383;2187;-237;0,13;0,13
EFHK;EFHK;2023;7;3889;44121,13083;9801,68583;5543;33654,95000;13233,16667;5327;18969,34167;6903,32500;5950;1490;6525;0;52021;2312;-359;0,25;0,25
EFHK;EFHK;2023;8;4046;44265,38083;9510,90250;5603;34007,40833;12814,19167;5470;21746,71333;6696,47000;6071;490;5085;0;50343;2027;-289;0,08;0,08
EFHK;EFHK;2023;9;4048;44921,66667;8853,41667;5530;33028,61667;11859,36667;5533;20134,78167;7329,63500;6051;570;6176;0;52367;2486;-2110;0,09;0,09
EFHK;EFHK;2023;10;3876;40662,33750;8053,62917;5470;32731,15500;17186,57833;5259;23035,01833;7912,64833;6120;279;4380;0;46898;2023;-526;0,05;0,05
EFHK;EFHK;2023;11;3839;39201,54000;8432,31000;5456;33059,48833;30837,81167;5103;23560,18500;8586,19833;5769;644;5422;0;55448;2525;-307;0,11;0,11
EFHK;EFHK;2023;12;4028;41491,53083;8821,38583;5721;35201,83667;52456,36333;5371;24342,72500;10292,70833;5979;2308;8186;0;97367;3323;-712;0,39;0,39
EGBB;EGBB;2023;1;2627;30269,00083;8238,64917;2825;21450,24167;7684,32500;2824;9569,78333;3863,75000;2934;646;0;1283;42751;1445;-36;0,22;0,22
EGBB;EGBB;2023;2;2352;26995,78833;6068,52833;2487;19197,56000;6416,59000;2488;8812,65500;3591,16167;2668;543;0;1873;31159;1295;-23;0,20;0,20
EGBB;EGBB;2023;3;2773;31444,78000;9111,68667;3023;23834,40000;9201,33333;2981;9944,25833;3960,27500;3197;1086;0;2151;73767;2175;-58;0,34;0,34
EGBB;EGBB;2023;4;2728;30857,00250;9161,46417;3222;25434,53333;9281,33333;3210;10390,58333;4283,30000;3402;918;0;1082;56156;2587;-58;0,27;0,27
EGBB;EGBB;2023;5;3023;33645,08000;9346,13667;3771;29283,73167;12289,35167;3762;13044,92000;6128,63000;3977;1175;0;2036;67884;2641;-50;0,30;0,30
EGBB;EGBB;2023;6;3117;35268,43583;10008,64750;3952;31449,94167;14049,50833;3931;12793,36833;6714,09833;4228;1376;0;2551;95881;3519;-81;0,33;0,33
EGBB;EGBB;2023;7;3321;38080,51917;11144,26417;4168;33162,78833;15307,41167;4215;14184,12667;7111,29000;4488;1872;0;4324;115947;3971;-96;0,42;0,42
EGBB;EGBB;2023;8;3301;38442,62667;9450,14000;4140;33604,66333;14748,90333;4182;14383,49500;7207,90500;4476;1587;0;2759;121103;4024;-52;0,35;0,35
EGBB;EGBB;2023;9;3309;41159,73000;9055,62000;4105;34165,33667;14762,26333;4135;12658,06000;6733,89000;4490;1709;0;4146;100064;4790;-108;0,38;0,38
EGBB;EGBB;2023;10;3254;39489,81667;8614,86667;3986;32897,51667;13504,13333;3984;12821,34167;6007,79167;4252;1559;0;3001;70662;2593;-27;0,37;0,37
EGBB;EGBB;2023;11;2736;32445,28500;7078,68167;2933;23418,24833;8906,36833;2903;10478,31333;4477,45333;3069;1631;0;1789;45811;1881;-6;0,53;0,53
EGBB;EGBB;2023;12;2751;33369,28000;7660,60333;3036;25278,93333;9395,60000;2982;9828,13667;4459,63000;3154;1339;0;2674;61114;2035;-28;0,42;0,42
EGCC;EGCC;2023;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGCC;EGCC;2023;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGCC;EGCC;2023;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGCC;EGCC;2023;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGCC;EGCC;2023;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGCC;EGCC;2023;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGCC;EGCC;2023;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGCC;EGCC;2023;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGCC;EGCC;2023;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGCC;EGCC;2023;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGCC;EGCC;2023;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGCC;EGCC;2023;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EGGD;EGGD;2023;1;1573;18126,64333;3687,80667;1973;15884,10000;6221,90000;1973;6338,00000;3866,00000;1994;282;0;163;29579;100;-6;0,14;0,14
EGGD;EGGD;2023;2;1723;20035,96667;4384,01667;2190;18034,20000;7118,80000;2183;6577,00000;4028,86667;2205;195;0;129;18968;1691;0;0,09;0,09
EGGD;EGGD;2023;3;1890;22034,50417;5059,01250;2534;20787,10000;8666,90000;2494;7800,00000;4707,31667;2549;168;0;184;49053;3889;0;0,07;0,07
EGGD;EGGD;2023;4;2065;24209,00417;4915,77917;3060;26130,60000;9650,40000;3032;8957,20000;5411,76667;3081;275;0;95;48964;5491;0;0,09;0,09
EGGD;EGGD;2023;5;2329;27252,01417;5094,23583;3646;31754,60000;12459,40000;3627;10334,00000;6341,00000;3746;533;0;639;59911;6476;0;0,14;0,14
EGGD;EGGD;2023;6;2518;29270,50667;6211,47667;3760;32718,20000;13703,80000;3680;10773,00000;7217,03333;3814;849;0;1654;75514;9123;0;0,22;0,22
EGGD;EGGD;2023;7;2631;30637,29667;7072,58667;3783;32323,00000;14033,00000;3768;12401,00000;8194,60000;3838;830;0;1077;76225;17116;0;0,22;0,22
EGGD;EGGD;2023;8;2675;31290,23333;5783,36667;3874;32841,00000;13873,00000;3899;12622,00000;7648,78333;3923;937;0;2545;100392;648;-12;0,24;0,24
EGGD;EGGD;2023;9;2650;31116,46500;6628,80167;3779;32670,70000;13709,30000;3798;11681,30000;7738,70000;3860;822;0;1322;64675;13112;0;0,21;0,21
EGGD;EGGD;2023;10;2636;31047,11500;7296,11833;3713;31889,90000;13403,10000;3694;11607,70000;8272,21667;3737;2900;0;695;56025;9546;0;0,78;0,78
EGGD;EGGD;2023;11;1840;21733,69417;4160,90583;2333;19616,00000;6888,00000;2326;7486,00000;4580,95000;2348;564;0;174;23593;247;-2;0,24;0,24
EGGD;EGGD;2023;12;2033;23701,39583;5252,67083;2560;21860,00000;8077,00000;2549;8520,40000;5700,60000;2576;335;0;304;34812;6445;0;0,13;0,13
EGGW;EGGW;2023;1;3279;44020,59000;9782,47667;4223;36652,90000;14200,10000;4232;15807,00000;8434,00000;4243;697;2166;2800;50764;119;0;0,16;0,16
EGGW;EGGW;2023;2;3385;45765,57333;9713,51000;4352;37537,70000;16098,30000;4374;16424,00000;7943,00000;4369;1575;2314;4531;47574;7;0;0,36;0,36
EGGW;EGGW;2023;3;3825;51657,10833;12473,69167;4993;43014,80000;28210,20000;4984;18722,30000;10701,70000;5028;1997;2917;6649;93854;6;0;0,40;0,40
EGGW;EGGW;2023;4;4038;55037,40917;13491,50750;5289;46619,00000;29810,00000;5344;21096,00000;8899,00000;5354;1754;2924;7844;94819;2;0;0,33;0,33
EGGW;EGGW;2023;5;4418;60027,17250;16650,87750;5881;51458,20000;35298,80000;5884;23604,00000;10795,00000;5898;2344;3226;7299;94586;255;-254;0,40;0,40
EGGW;EGGW;2023;6;4523;61686,96917;17372,89750;5915;51499,60000;39055,40000;5932;23581,00000;10951,00000;5936;2243;2703;12253;130272;167;-163;0,38;0,38
EGGW;EGGW;2023;7;4512;60265,97000;18048,14667;6146;53215,40000;45398,60000;6160;22843,40000;9116,60000;6234;1599;2792;15257;152847;4;0;0,26;0,26
EGGW;EGGW;2023;8;4452;59507,78333;15348,88333;5792;51822,20000;38248,80000;5789;21661,00000;8543,00000;5890;1601;2801;10973;140045;6;0;0,27;0,27
EGGW;EGGW;2023;9;4403;59405,11917;17527,01417;5800;51681,90000;38621,10000;5800;22233,40000;9446,60000;5875;1559;447;10750;98342;0;0;0,27;0,27
EGGW;EGGW;2023;10;4116;55116,52000;15029,24667;5614;49829,10000;32191,90000;5682;21145,00000;9896,00000;5683;1699;464;11023;87641;0;0;0,30;0,30
EGGW;EGGW;2023;11;3426;45418,72333;10363,51000;4344;38379,90000;20625,10000;4382;16408,00000;6677,00000;4453;1032;268;5163;37041;0;0;0,23;0,23
EGGW;EGGW;2023;12;3862;51282,35000;13890,51667;4891;44514,80000;26305,20000;4939;18313,80000;8523,20000;5105;2400;777;5672;73859;0;0;0,47;0,47
EGKK;EGKK;2023;1;6428;81642,51667;22584,73333;7666;81441,60000;35202,40000;7597;44503,90000;11395,10000;7761;2026;0;36290;43895;11079;-9703;NA;NA
EGKK;EGKK;2023;2;6642;84392,69417;24555,68917;7957;89366,10000;45871,90000;7862;43593,20000;11093,80000;8079;4044;0;37553;48735;21967;-15571;NA;NA
EGKK;EGKK;2023;3;7517;95669,25417;31952,32917;9282;101984,70000;67900,30000;9196;53349,20000;17159,80000;9451;5366;0;68608;134709;62719;-48991;NA;NA
EGKK;EGKK;2023;4;7947;101075,80000;33722,81667;10172;120604,80000;77628,20000;10038;53388,90000;16860,10000;10482;5603;0;65166;129628;60302;-40774;NA;NA
EGKK;EGKK;2023;5;8711;111477,48333;49894,36667;11294;139944,20000;89706,80000;10928;55150,80000;19931,20000;11695;0;0;279165;0;0;0;NA;NA
EGKK;EGKK;2023;6;8991;114641,69667;57996,10333;11687;142808,60000;97276,40000;11454;59790,40000;26625,60000;12150;0;0;448748;0;0;0;NA;NA
EGKK;EGKK;2023;7;9552;120884,38000;72164,25333;12748;139087,40000;115417,60000;12295;77004,80000;35831,20000;13138;26922;0;45639;464137;37220;-17418;2,05;NA
EGKK;EGKK;2023;8;9510;120813,61667;67594,83333;12582;140880,20000;114490,80000;12238;75609,00000;34759,00000;12995;29155;0;40826;394025;37310;-15970;2,24;NA
EGKK;EGKK;2023;9;9105;116773,41667;77121,21667;11778;140969,50000;92911,50000;11630;65874,00000;30939,00000;12465;24197;0;36222;366382;35077;-13049;1,94;NA
EGKK;EGKK;2023;10;9109;117216,68667;57124,96333;11474;130707,40000;84994,60000;11341;67550,40000;26357,60000;11956;20259;0;25954;198338;16385;-6984;1,69;NA
EGKK;EGKK;2023;11;6739;87751,49000;22441,52667;8061;89799,60000;37900,40000;7956;48930,50000;14466,50000;8328;6451;0;36488;64922;33421;-38802;NA;NA
EGKK;EGKK;2023;12;7924;102271,45417;53739,97917;9484;107277,30000;68377,70000;9576;59029,80000;21865,20000;9922;18611;0;60305;140022;82527;-65632;NA;NA
EGLC;EGLC;2023;1;1904;20078,58833;4908,26167;2008;8754,00000;3962,00000;1995;4053,00000;2854,00000;2017;122;0;2085;14439;1467;0;0,06;0,06
EGLC;EGLC;2023;2;1736;18950,30000;4177,61667;1916;7848,10000;3704,90000;1916;4165,00000;2754,00000;1930;104;0;1689;14992;1597;0;0,05;0,05
EGLC;EGLC;2023;3;1996;21499,64083;5689,29250;2249;9460,60000;5043,90000;2249;4850,00000;3517,00000;2264;309;0;3540;31039;3450;0;0,14;0,14
EGLC;EGLC;2023;4;1986;22448,35500;4673,19500;2139;8369,50000;4737,50000;2140;5073,00000;3679,00000;2151;212;0;1799;24037;2622;0;0,10;0,10
EGLC;EGLC;2023;5;2162;25246,34250;3875,29083;2359;8906,00000;5596,00000;2371;5819,00000;4248,00000;2382;283;0;2737;29333;2523;0;0,12;0,12
EGLC;EGLC;2023;6;2086;24540,80000;3657,60000;2301;8585,50000;5300,50000;2296;5950,00000;3815,00000;2310;228;0;3622;48446;3654;-2;0,10;0,10
EGLC;EGLC;2023;7;1939;20137,31833;3315,76500;2105;9542,80000;4227,20000;2109;4219,00000;2934,00000;2100;157;0;2089;32973;2287;0;0,07;0,07
EGLC;EGLC;2023;8;1939;20632,83583;2518,11417;2090;9242,00000;4267,00000;2095;4388,00000;2642,00000;2094;135;0;1356;31704;2304;0;0,06;0,06
EGLC;EGLC;2023;9;2026;22849,60667;3506,31000;2183;8923,50000;4607,50000;2189;5210,00000;3494,00000;2201;390;0;1783;32826;2386;0;0,18;0,18
EGLC;EGLC;2023;10;2163;23783,42500;4106,30833;2311;10012,70000;5039,30000;2323;5095,00000;3318,00000;2334;134;0;1311;33697;3226;0;0,06;0,06
EGLC;EGLC;2023;11;2144;22437,57000;4475,06333;2231;10028,80000;4871,20000;2277;4591,00000;2934,00000;2284;202;0;764;21907;2689;-1;0,09;0,09
EGLC;EGLC;2023;12;1840;19607,06667;4522,21667;1942;8544,00000;4039,00000;1954;4063,00000;3181,00000;1963;215;0;681;28756;3513;0;0,11;0,11
EGLL;EGLL;2023;1;15434;199987,71667;114319,01667;17321;251761,90000;119174,10000;17258;96694,40000;69179,60000;17540;1896;0;302018;20412;0;-22308;NA;NA
EGLL;EGLL;2023;2;12045;158254,58833;120789,89500;16129;234286,60000;95261,40000;15714;87156,00000;64972,00000;16327;7103;0;261393;72053;0;-79090;NA;NA
EGLL;EGLL;2023;3;15977;207772,10500;113523,97833;18060;266753,70000;121938,30000;18006;99599,80000;90501,20000;18386;10834;0;427596;117470;0;-128287;NA;NA
EGLL;EGLL;2023;4;16180;218483,69833;85818,53500;18279;267664,30000;133366,70000;18267;102130,80000;70012,20000;18684;10382;0;292559;88871;21;-99223;NA;NA
EGLL;EGLL;2023;5;17131;235890,03833;109835,32833;19483;286467,30000;151535,70000;19251;107944,80000;79153,20000;19790;12671;0;345803;97079;0;-109582;NA;NA
EGLL;EGLL;2023;6;16469;225360,33333;99373,20000;18815;279283,70000;141449,30000;18600;103490,30000;79024,70000;19095;12400;0;425949;139437;0;-151682;NA;NA
EGLL;EGLL;2023;7;17505;228011,68750;116097,92917;19891;301217,80000;157955,20000;19936;107692,60000;77593,40000;20236;13339;0;430035;150071;0;-163096;NA;NA
EGLL;EGLL;2023;8;17260;228149,84167;95659,84167;19652;299338,60000;143272,40000;19648;106758,70000;85644,30000;19983;13361;0;428748;133950;0;-147148;NA;NA
EGLL;EGLL;2023;9;16916;228890,53083;119365,88583;19268;294097,30000;142388,70000;19141;103388,60000;74687,40000;19638;11634;0;392271;113201;0;-124547;NA;NA
EGLL;EGLL;2023;10;17469;237512,32500;133492,57500;19772;304492,40000;147753,60000;19780;106337,70000;76178,30000;20158;10809;0;334466;100558;0;-111247;NA;NA
EGLL;EGLL;2023;11;16493;220789,93667;128518,33000;18559;288315,90000;128452,10000;18602;99184,90000;69762,10000;18856;10309;0;262827;96803;0;-107067;NA;NA
EGLL;EGLL;2023;12;16580;223090,59667;152628,07000;18693;292189,70000;119017,30000;18728;99926,80000;68514,20000;18962;13563;0;378142;157610;0;-170895;NA;NA
EGNT;EGNT;2023;1;879;10441,73333;2264,81667;1076;9143,00000;3230,00000;1072;2495,00000;2063,00000;1116;0;0;11755;0;0;0;NA;NA
EGNT;EGNT;2023;2;786;9136,71500;1980,30167;1007;8169,00000;2531,00000;1007;2783,10000;1909,90000;1032;0;0;8416;0;0;0;NA;NA
EGNT;EGNT;2023;3;950;10998,90750;1921,92583;1249;10006,30000;4103,70000;1247;3556,40000;2632,60000;1295;0;0;23911;0;0;0;NA;NA
EGNT;EGNT;2023;4;960;10773,06583;1857,11750;1578;11876,00000;9673,00000;1500;4948,90000;3388,10000;1526;0;0;22733;0;0;0;NA;NA
EGNT;EGNT;2023;5;1153;12984,95833;2252,87500;1964;14901,00000;11242,00000;1846;6077,40000;4725,60000;1929;0;0;26267;0;5;0;NA;NA
EGNT;EGNT;2023;6;1244;13770,24333;2057,20667;2015;15058,80000;12719,20000;1914;6794,00000;4886,00000;1970;0;0;40650;0;0;0;NA;NA
EGNT;EGNT;2023;7;1300;15257,49000;2614,17667;2075;17014,90000;10813,10000;2001;5749,00000;4321,00000;2034;0;0;37572;0;0;0;NA;NA
EGNT;EGNT;2023;8;1376;15938,73083;2919,28583;2142;17039,50000;12566,50000;2045;6250,20000;5308,80000;2117;0;0;42184;0;43;0;NA;NA
EGNT;EGNT;2023;9;1392;15945,43250;2263,48417;2065;16269,20000;11723,80000;2005;6326,00000;4638,00000;2068;0;0;34078;0;0;0;NA;NA
EGNT;EGNT;2023;10;1339;15354,42417;2711,90917;1939;15337,20000;9582,80000;1897;6143,80000;4958,20000;1946;0;0;22739;0;4;0;NA;NA
EGNT;EGNT;2023;11;1085;12773,47583;2438,04083;1363;11455,80000;3791,20000;1369;4085,00000;2818,00000;1406;0;0;12841;0;0;0;NA;NA
EGNT;EGNT;2023;12;1101;12885,23833;2573,06167;1298;10888,90000;3999,10000;1314;3870,00000;2677,00000;1354;0;0;20251;0;0;0;NA;NA
EGPD;EGPD;2023;1;1373;15589,32917;4212,93750;1405;11746,50000;5218,50000;1497;3350,00000;2542,50000;1527;0;0;0;30917;119;-4;0,00;0,00
EGPD;EGPD;2023;2;1271;14368,92083;3648,64583;1416;11685,80000;4359,20000;1410;3322,00000;1994,00000;1481;0;0;0;29584;3;-16;0,00;0,00
EGPD;EGPD;2023;3;1412;16000,54500;4472,97167;1579;13048,60000;5630,40000;1598;3747,00000;2470,00000;1677;0;0;0;43206;72;-17;0,00;0,00
EGPD;EGPD;2023;4;1404;16197,00417;4490,81250;1560;12933,50000;5144,50000;1581;3836,60000;2203,08333;1649;6;0;0;23604;14;-8;0,00;0,00
EGPD;EGPD;2023;5;1481;17061,50417;4492,44583;1721;14215,00000;6107,00000;1713;4085,00000;2329,81667;1773;0;0;0;37056;6;0;0,00;0,00
EGPD;EGPD;2023;6;1435;16720,57083;3601,87917;1674;13693,80000;5954,20000;1673;4134,00000;2266,00000;1763;0;0;0;36564;13;-12;0,00;0,00
EGPD;EGPD;2023;7;1400;16239,39250;3512,47417;1671;13634,70000;6211,30000;1673;3946,00000;2402,00000;1755;0;0;0;33452;35;-12;0,00;0,00
EGPD;EGPD;2023;8;1448;16804,25417;3687,81250;1716;13933,70000;7166,30000;1699;4034,20000;2403,80000;1778;0;0;0;32495;4;-8;0,00;0,00
EGPD;EGPD;2023;9;1471;17195,17750;3822,67250;1704;13776,50000;7137,50000;1712;4309,00000;2412,00000;1767;5;0;0;34034;5;-11;0,00;0,00
EGPD;EGPD;2023;10;1508;17444,57833;4445,00500;1719;13935,10000;6973,90000;1728;4306,00000;2369,00000;1767;0;0;0;29669;7;-23;0,00;0,00
EGPD;EGPD;2023;11;1406;16041,11667;4002,41667;1603;12929,80000;6171,20000;1630;3849,00000;2608,00000;1674;0;0;0;27548;34;-12;0,00;0,00
EGPD;EGPD;2023;12;1187;13661,49583;4006,32083;1376;11088,60000;5640,40000;1416;3449,40000;2406,60000;1444;0;0;0;39343;143;-26;0,00;0,00
EGPF;EGPF;2023;1;1773;21450,59833;4977,00167;2068;17369,00000;5932,00000;2118;5915,30000;3622,70000;2135;33;0;0;23934;24;-31;0,02;0,02
EGPF;EGPF;2023;2;1705;20351,51083;4787,30583;2065;17280,80000;5550,20000;2057;6053,40000;3549,60000;2159;56;0;0;21129;437;-33;0,03;0,03
EGPF;EGPF;2023;3;1975;23395,11000;4459,64000;2420;20500,60000;6861,40000;2416;7813,90000;3849,10000;2583;22;0;0;38495;35;-33;0,01;0,01
EGPF;EGPF;2023;4;2130;25052,54667;5221,50333;2616;22144,80000;8236,25000;2614;8798,03333;4557,96667;2825;17;0;0;33222;71;-52;0,01;0,01
EGPF;EGPF;2023;5;2449;29180,86750;6038,14917;3223;27522,80000;11171,01667;3169;9966,30000;5718,70000;3387;148;0;0;51952;54;-78;0,04;0,04
EGPF;EGPF;2023;6;2351;27447,75667;5627,71000;3144;26861,00000;11186,00000;3010;10532,60000;5740,43333;3341;210;0;0;63631;43;-70;0,06;0,06
EGPF;EGPF;2023;7;2427;29504,57833;5824,67167;3273;27945,60000;11703,23333;3182;8996,60000;6114,40000;3445;122;0;0;61796;449;-72;0,04;0,04
EGPF;EGPF;2023;8;2312;27946,83000;5675,70333;3117;26689,00000;10844,00000;3043;8832,00000;5738,00000;3259;79;0;0;63917;64;-54;0,02;0,02
EGPF;EGPF;2023;9;2330;27893,97583;5879,02417;3108;26945,80000;11313,20000;3038;9638,90000;5499,10000;3271;119;0;0;61351;132;-73;0,04;0,04
EGPF;EGPF;2023;10;2455;29088,99333;6729,27333;3163;27354,70000;10160,30000;3153;10513,70000;5917,30000;3337;68;0;0;50268;49;-57;0,02;0,02
EGPF;EGPF;2023;11;2037;24522,47000;5157,71333;2406;20835,80000;7315,20000;2417;7591,20000;4414,80000;2552;55;0;0;32053;120;-66;0,02;0,02
EGPF;EGPF;2023;12;2018;24236,43417;6234,99917;2401;20896,00000;7956,00000;2372;7487,90000;5075,10000;2502;58;0;0;55839;62;-53;0,02;0,02
EGPH;EGPH;2023;1;3133;39088,24000;8245,19333;3769;31283,00000;11757,00000;3764;15931,60000;7761,40000;3801;1176;2921;10713;27813;5686;-544;0,31;0,31
EGPH;EGPH;2023;2;2964;36357,27500;7908,14167;3522;29904,70000;11339,30000;3527;14100,80000;7341,20000;3581;1037;3644;9920;22032;6394;-559;NA;0,29
EGPH;EGPH;2023;3;3450;41500,10000;7835,83333;4128;35926,90000;16074,10000;4140;15757,60000;9634,40000;4272;1049;6829;16560;43110;8436;-869;NA;0,25
EGPH;EGPH;2023;4;3649;42951,59583;7824,65417;4605;41065,50000;18315,50000;4672;16709,90000;10590,10000;4788;1877;5985;16571;51741;10008;-1043;0,39;0,39
EGPH;EGPH;2023;5;4017;48104,80250;10493,59750;5005;44563,00000;21526,00000;5069;18465,00000;12918,00000;5180;1881;7976;22434;57632;9104;-1171;0,36;0,36
EGPH;EGPH;2023;6;4059;47809,80917;8802,99083;5133;47166,80000;24205,20000;5121;18191,50000;16561,50000;5322;1552;13177;39186;91363;7868;-1346;0,29;0,29
EGPH;EGPH;2023;7;4322;53229,25000;10793,40000;5544;49190,90000;26622,10000;5517;22336,60000;22170,40000;5654;2255;13419;46940;115311;7414;-1369;0,40;0,40
EGPH;EGPH;2023;8;4313;52820,49250;10308,72417;5429;48781,20000;23246,80000;5468;21693,00000;16031,00000;5598;2259;12207;36536;101877;10597;-1174;0,40;0,40
