airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run,period
ESSB,44,39,38,40,departures,0.8636363636363636,0.9090909090909091,endpoint,2025
BIRK,44,44,44,57,departures,1.0,1.2954545454545454,endpoint,2025
GEML,44,42,42,42,arrivals,0.9545454545454546,0.9545454545454546,endpoint,2025
ORER,44,0,0,0,arrivals,0.0,0.0,endpoint,2025
LEJR,44,43,42,42,arrivals,0.9545454545454546,0.9545454545454546,endpoint,2025
BIRK,44,41,41,50,arrivals,0.9318181818181818,1.1363636363636365,endpoint,2025
ENKB,44,9,7,8,arrivals,0.1590909090909091,0.18181818181818182,endpoint,2025
LFRB,44,39,39,39,arrivals,0.8863636363636364,0.8863636363636364,endpoint,2025
LKMT,44,38,38,39,arrivals,0.8636363636363636,0.8863636363636364,endpoint,2025
LKMT,43,40,40,40,departures,0.9302325581395349,0.9302325581395349,endpoint,2025
LIBP,43,41,41,41,arrivals,0.9534883720930233,0.9534883720930233,endpoint,2025
LOWI,43,38,36,36,arrivals,0.8372093023255814,0.8372093023255814,endpoint,2025
ENCN,43,34,34,34,arrivals,0.7906976744186046,0.7906976744186046,endpoint,2025
EPMO,42,42,42,46,departures,1.0,1.0952380952380953,endpoint,2025
ENEV,42,13,0,0,departures,0.0,0.0,endpoint,2025
ORBI,42,4,0,0,departures,0.0,0.0,endpoint,2025
LIRI,42,29,22,72,arrivals,0.5238095238095238,1.7142857142857142,endpoint,2025
UMMS,42,9,2,6,arrivals,0.047619047619047616,0.14285714285714285,endpoint,2025
ESMS,42,35,35,35,arrivals,0.8333333333333334,0.8333333333333334,endpoint,2025
ENEV,42,14,0,0,arrivals,0.0,0.0,endpoint,2025
LGSM,42,39,38,49,arrivals,0.9047619047619048,1.1666666666666667,endpoint,2025
ESMS,41,38,38,39,departures,0.926829268292683,0.9512195121951219,endpoint,2025
LIBP,41,41,41,43,departures,1.0,1.048780487804878,endpoint,2025
LGSM,41,40,39,48,departures,0.9512195121951219,1.170731707317073,endpoint,2025
LIRZ,41,40,36,36,arrivals,0.8780487804878049,0.8780487804878049,endpoint,2025
UMMS,40,19,16,16,departures,0.4,0.4,endpoint,2025
LEJR,40,40,40,40,departures,1.0,1.0,endpoint,2025
LEVX,40,37,37,37,arrivals,0.925,0.925,endpoint,2025
UWKD,40,0,0,0,arrivals,0.0,0.0,endpoint,2025
LICT,40,9,8,10,arrivals,0.2,0.25,endpoint,2025
EPMO,40,25,25,27,arrivals,0.625,0.675,endpoint,2025
LEAM,40,37,37,37,arrivals,0.925,0.925,endpoint,2025
GMMW,40,40,40,40,arrivals,1.0,1.0,endpoint,2025
LGPA,40,10,0,0,arrivals,0.0,0.0,endpoint,2025
LEVT,39,38,37,46,departures,0.9487179487179487,1.1794871794871795,endpoint,2025
LICT,39,8,8,10,departures,0.20512820512820512,0.2564102564102564,endpoint,2025
LIRZ,39,39,35,35,departures,0.8974358974358975,0.8974358974358975,endpoint,2025
LEXJ,39,36,36,37,departures,0.9230769230769231,0.9487179487179487,endpoint,2025
GMMW,39,39,37,37,departures,0.9487179487179487,0.9487179487179487,endpoint,2025
EGPB,39,0,0,0,arrivals,0.0,0.0,endpoint,2025
LEVT,39,37,37,122,arrivals,0.9487179487179487,3.128205128205128,endpoint,2025
LEZG,39,16,13,13,arrivals,0.3333333333333333,0.3333333333333333,endpoint,2025
EDLP,39,34,34,35,arrivals,0.8717948717948718,0.8974358974358975,endpoint,2025
EGPB,38,1,0,0,departures,0.0,0.0,endpoint,2025
UWKD,38,11,1,1,departures,0.02631578947368421,0.02631578947368421,endpoint,2025
LEZG,38,14,14,14,departures,0.3684210526315789,0.3684210526315789,endpoint,2025
ESPA,38,16,16,16,departures,0.42105263157894735,0.42105263157894735,endpoint,2025
LEVX,37,36,36,36,departures,0.972972972972973,0.972972972972973,endpoint,2025
LGSK,37,25,24,24,departures,0.6486486486486487,0.6486486486486487,endpoint,2025
LOWL,37,36,36,36,departures,0.972972972972973,0.972972972972973,endpoint,2025
LEAM,37,36,36,36,departures,0.972972972972973,0.972972972972973,endpoint,2025
LIPY,37,37,37,37,departures,1.0,1.0,endpoint,2025
LGSK,37,33,33,33,arrivals,0.8918918918918919,0.8918918918918919,endpoint,2025
ESSB,37,32,31,32,arrivals,0.8378378378378378,0.8648648648648649,endpoint,2025
LEXJ,37,29,15,16,arrivals,0.40540540540540543,0.43243243243243246,endpoint,2025
EGTE,36,34,34,34,departures,0.9444444444444444,0.9444444444444444,endpoint,2025
LECO,36,34,34,34,departures,0.9444444444444444,0.9444444444444444,endpoint,2025
EGTE,36,31,30,30,arrivals,0.8333333333333334,0.8333333333333334,endpoint,2025
LIPY,36,34,34,34,arrivals,0.9444444444444444,0.9444444444444444,endpoint,2025
LTFO,36,23,22,23,arrivals,0.6111111111111112,0.6388888888888888,endpoint,2025
EGMC,35,35,35,35,departures,1.0,1.0,endpoint,2025
EDLP,35,32,32,32,departures,0.9142857142857143,0.9142857142857143,endpoint,2025
LZKZ,35,35,35,35,departures,1.0,1.0,endpoint,2025
LTFO,35,32,32,32,departures,0.9142857142857143,0.9142857142857143,endpoint,2025
LTFG,35,32,31,31,arrivals,0.8857142857142857,0.8857142857142857,endpoint,2025
ESPA,35,24,24,24,arrivals,0.6857142857142857,0.6857142857142857,endpoint,2025
LECO,35,34,34,34,arrivals,0.9714285714285714,0.9714285714285714,endpoint,2025
GMFO,34,32,32,32,departures,0.9411764705882353,0.9411764705882353,endpoint,2025
LTFG,34,34,34,34,departures,1.0,1.0,endpoint,2025
LEGR,34,32,32,32,departures,0.9411764705882353,0.9411764705882353,endpoint,2025
LOWL,34,32,32,33,arrivals,0.9411764705882353,0.9705882352941176,endpoint,2025
LICR,34,1,1,11,arrivals,0.029411764705882353,0.3235294117647059,endpoint,2025
GMFO,34,33,32,33,arrivals,0.9411764705882353,0.9705882352941176,endpoint,2025
LEGR,34,33,32,32,arrivals,0.9411764705882353,0.9411764705882353,endpoint,2025
LGMT,34,33,32,32,arrivals,0.9411764705882353,0.9411764705882353,endpoint,2025
LZKZ,34,30,30,30,arrivals,0.8823529411764706,0.8823529411764706,endpoint,2025
LICR,33,4,4,8,departures,0.12121212121212122,0.24242424242424243,endpoint,2025
LTCI,33,0,0,0,departures,0.0,0.0,endpoint,2025
LGMT,33,32,31,31,departures,0.9393939393939394,0.9393939393939394,endpoint,2025
LOWI,33,30,29,29,departures,0.8787878787878788,0.8787878787878788,endpoint,2025
EGMC,33,30,30,32,arrivals,0.9090909090909091,0.9696969696969697,endpoint,2025
EKAH,33,30,30,30,arrivals,0.9090909090909091,0.9090909090909091,endpoint,2025
EGWU,32,32,0,0,departures,0.0,0.0,endpoint,2025
LTCB,32,12,11,13,departures,0.34375,0.40625,endpoint,2025
EKAH,32,32,32,32,departures,1.0,1.0,endpoint,2025
LFRN,32,32,32,32,departures,1.0,1.0,endpoint,2025
LEMI,32,32,31,31,arrivals,0.96875,0.96875,endpoint,2025
LTCI,32,0,0,0,arrivals,0.0,0.0,endpoint,2025
LEMI,31,31,31,31,departures,1.0,1.0,endpoint,2025
EIKN,31,30,30,30,departures,0.967741935483871,0.967741935483871,endpoint,2025
ENHD,31,29,27,31,departures,0.8709677419354839,1.0,endpoint,2025
EDMO,31,30,27,27,departures,0.8709677419354839,0.8709677419354839,endpoint,2025
LFRN,31,31,31,31,arrivals,1.0,1.0,endpoint,2025
LTCE,31,0,0,0,arrivals,0.0,0.0,endpoint,2025
EGPK,30,30,30,31,departures,1.0,1.0333333333333334,endpoint,2025
URMM,30,3,2,2,departures,0.06666666666666667,0.06666666666666667,endpoint,2025
LGNX,30,9,0,0,departures,0.0,0.0,endpoint,2025
LTCB,30,21,21,22,arrivals,0.7,0.7333333333333333,endpoint,2025
LGNX,30,22,0,0,arrivals,0.0,0.0,endpoint,2025
EIKN,30,29,29,29,arrivals,0.9666666666666667,0.9666666666666667,endpoint,2025
EBAW,29,29,28,29,departures,0.9655172413793104,1.0,endpoint,2025
LTCE,29,0,0,0,departures,0.0,0.0,endpoint,2025
EGPA,29,11,0,0,departures,0.0,0.0,endpoint,2025
LTAZ,29,0,0,0,departures,0.0,0.0,endpoint,2025
EGPK,29,21,20,21,arrivals,0.6896551724137931,0.7241379310344828,endpoint,2025
URMM,29,0,0,1,arrivals,0.0,0.034482758620689655,endpoint,2025
ENHD,29,26,24,41,arrivals,0.8275862068965517,1.4137931034482758,endpoint,2025
LTAZ,29,1,0,0,arrivals,0.0,0.0,endpoint,2025
EGHQ,28,27,27,27,departures,0.9642857142857143,0.9642857142857143,endpoint,2025
ESNU,28,8,8,8,departures,0.2857142857142857,0.2857142857142857,endpoint,2025
EGHQ,28,27,27,27,arrivals,0.9642857142857143,0.9642857142857143,endpoint,2025
LTCA,27,0,0,0,departures,0.0,0.0,endpoint,2025
ENBN,27,10,5,10,departures,0.18518518518518517,0.37037037037037035,endpoint,2025
LICD,27,25,25,25,departures,0.9259259259259259,0.9259259259259259,endpoint,2025
LIPB,27,27,16,16,arrivals,0.5925925925925926,0.5925925925925926,endpoint,2025
EGWU,27,23,0,0,arrivals,0.0,0.0,endpoint,2025
LTAN,27,0,0,0,arrivals,0.0,0.0,endpoint,2025
LTCA,27,0,0,0,arrivals,0.0,0.0,endpoint,2025
LICD,27,26,26,26,arrivals,0.9629629629629629,0.9629629629629629,endpoint,2025
LFKC,27,27,27,27,arrivals,1.0,1.0,endpoint,2025
LTAT,26,1,0,0,departures,0.0,0.0,endpoint,2025
LPCS,26,26,23,24,departures,0.8846153846153846,0.9230769230769231,endpoint,2025
LIPB,26,26,25,25,departures,0.9615384615384616,0.9615384615384616,endpoint,2025
LTCS,26,0,0,0,departures,0.0,0.0,endpoint,2025
LTAN,26,0,0,0,departures,0.0,0.0,endpoint,2025
LRBS,26,26,26,27,departures,1.0,1.0384615384615385,endpoint,2025
LFKC,26,26,26,26,departures,1.0,1.0,endpoint,2025
LGHI,26,23,23,26,arrivals,0.8846153846153846,1.0,endpoint,2025
LTCS,26,0,0,0,arrivals,0.0,0.0,endpoint,2025
ESNU,26,18,1,1,arrivals,0.038461538461538464,0.038461538461538464,endpoint,2025
ENBN,26,13,0,13,arrivals,0.0,0.5,endpoint,2025
EGPA,26,16,0,0,arrivals,0.0,0.0,endpoint,2025
LGKL,25,21,21,21,departures,0.84,0.84,endpoint,2025
LGHI,25,24,24,26,departures,0.96,1.04,endpoint,2025
LGML,25,0,0,0,departures,0.0,0.0,endpoint,2025
LFMP,25,24,24,24,departures,0.96,0.96,endpoint,2025
EHBK,25,22,21,22,departures,0.84,0.88,endpoint,2025
EFOU,25,1,1,2,departures,0.04,0.08,endpoint,2025
EGSH,25,25,25,25,departures,1.0,1.0,endpoint,2025
LGKL,25,23,23,23,arrivals,0.92,0.92,endpoint,2025
EFOU,25,20,14,15,arrivals,0.56,0.6,endpoint,2025
EGSH,25,25,25,26,arrivals,1.0,1.04,endpoint,2025
LPCS,25,25,20,20,arrivals,0.8,0.8,endpoint,2025
EBAW,25,24,23,26,arrivals,0.92,1.04,endpoint,2025
LFRK,24,24,23,24,departures,0.9583333333333334,1.0,endpoint,2025
EKVG,24,0,0,0,departures,0.0,0.0,endpoint,2025
ENFL,24,15,15,19,departures,0.625,0.7916666666666666,endpoint,2025
ENAT,24,18,0,0,departures,0.0,0.0,endpoint,2025
LICG,24,14,11,11,departures,0.4583333333333333,0.4583333333333333,endpoint,2025
LIPR,24,23,23,25,departures,0.9583333333333334,1.0416666666666667,endpoint,2025
LTAT,24,0,0,0,arrivals,0.0,0.0,endpoint,2025
EKVG,24,0,0,0,arrivals,0.0,0.0,endpoint,2025
ENFL,24,8,8,8,arrivals,0.3333333333333333,0.3333333333333333,endpoint,2025
ENAT,24,19,0,0,arrivals,0.0,0.0,endpoint,2025
LESO,24,23,17,44,arrivals,0.7083333333333334,1.8333333333333333,endpoint,2025
EHBK,24,16,14,14,arrivals,0.5833333333333334,0.5833333333333334,endpoint,2025
LIPR,24,22,22,23,arrivals,0.9166666666666666,0.9583333333333334,endpoint,2025
LFMP,24,24,23,31,arrivals,0.9583333333333334,1.2916666666666667,endpoint,2025
EDDR,23,17,17,18,departures,0.7391304347826086,0.782608695652174,endpoint,2025
ESSV,23,20,20,21,departures,0.8695652173913043,0.9130434782608695,endpoint,2025
ENOV,23,3,3,11,departures,0.13043478260869565,0.4782608695652174,endpoint,2025
ENKR,23,6,0,0,departures,0.0,0.0,endpoint,2025
LESO,23,19,15,16,departures,0.6521739130434783,0.6956521739130435,endpoint,2025
ENLK,23,19,0,0,departures,0.0,0.0,endpoint,2025
LFBT,23,23,23,23,departures,1.0,1.0,endpoint,2025
ENKR,23,7,0,0,arrivals,0.0,0.0,endpoint,2025
LICG,23,17,15,16,arrivals,0.6521739130434783,0.6956521739130435,endpoint,2025
EGPO,23,4,1,1,arrivals,0.043478260869565216,0.043478260869565216,endpoint,2025
EDXW,22,21,19,19,departures,0.8636363636363636,0.8636363636363636,endpoint,2025
LLER,22,4,0,0,departures,0.0,0.0,endpoint,2025
LSGS,22,21,21,23,departures,0.9545454545454546,1.0454545454545454,endpoint,2025
LRSB,22,13,13,13,departures,0.5909090909090909,0.5909090909090909,endpoint,2025
LFBP,22,18,18,18,departures,0.8181818181818182,0.8181818181818182,endpoint,2025
LGKP,22,3,0,0,departures,0.0,0.0,endpoint,2025
EGNV,22,19,19,19,departures,0.8636363636363636,0.8636363636363636,endpoint,2025
EGPO,22,2,2,2,departures,0.09090909090909091,0.09090909090909091,endpoint,2025
EPSC,22,21,21,21,departures,0.9545454545454546,0.9545454545454546,endpoint,2025
EIKY,22,22,22,22,departures,1.0,1.0,endpoint,2025
LRCV,22,1,1,1,departures,0.045454545454545456,0.045454545454545456,endpoint,2025
GCHI,22,11,0,0,departures,0.0,0.0,endpoint,2025
LFRK,22,21,20,20,arrivals,0.9090909090909091,0.9090909090909091,endpoint,2025
EDDR,22,15,15,19,arrivals,0.6818181818181818,0.8636363636363636,endpoint,2025
ESSV,22,20,20,21,arrivals,0.9090909090909091,0.9545454545454546,endpoint,2025
EDXW,22,21,19,19,arrivals,0.8636363636363636,0.8636363636363636,endpoint,2025
ENOV,22,18,18,38,arrivals,0.8181818181818182,1.7272727272727273,endpoint,2025
LRSB,22,4,4,5,arrivals,0.18181818181818182,0.22727272727272727,endpoint,2025
LFBP,22,22,22,22,arrivals,1.0,1.0,endpoint,2025
LGKP,22,7,3,3,arrivals,0.13636363636363635,0.13636363636363635,endpoint,2025
EDMO,22,21,19,19,arrivals,0.8636363636363636,0.8636363636363636,endpoint,2025
EPSC,22,16,14,14,arrivals,0.6363636363636364,0.6363636363636364,endpoint,2025
ENLK,22,18,0,0,arrivals,0.0,0.0,endpoint,2025
GCHI,22,5,0,0,arrivals,0.0,0.0,endpoint,2025
LFBT,22,22,22,22,arrivals,1.0,1.0,endpoint,2025
LLER,22,8,0,0,arrivals,0.0,0.0,endpoint,2025
LDRI,21,18,18,19,departures,0.8571428571428571,0.9047619047619048,endpoint,2025
LRSV,21,11,11,13,departures,0.5238095238095238,0.6190476190476191,endpoint,2025
ENSG,21,6,0,0,departures,0.0,0.0,endpoint,2025
BIAR,21,0,0,0,departures,0.0,0.0,endpoint,2025
LDRI,21,18,18,20,arrivals,0.8571428571428571,0.9523809523809523,endpoint,2025
LGML,21,6,0,0,arrivals,0.0,0.0,endpoint,2025
EGNV,21,17,17,17,arrivals,0.8095238095238095,0.8095238095238095,endpoint,2025
LSZB,21,20,19,22,arrivals,0.9047619047619048,1.0476190476190477,endpoint,2025
LRCV,21,1,1,1,arrivals,0.047619047619047616,0.047619047619047616,endpoint,2025
LRBS,21,20,19,20,arrivals,0.9047619047619048,0.9523809523809523,endpoint,2025
ENSG,21,5,0,0,arrivals,0.0,0.0,endpoint,2025
EIKY,21,19,19,19,arrivals,0.9047619047619048,0.9047619047619048,endpoint,2025
LFLC,21,21,21,21,arrivals,1.0,1.0,endpoint,2025
BIAR,21,0,0,0,arrivals,0.0,0.0,endpoint,2025
DABC,20,0,0,0,departures,0.0,0.0,endpoint,2025
LTCR,20,0,0,0,departures,0.0,0.0,endpoint,2025
LSZB,20,19,18,20,departures,0.9,1.0,endpoint,2025
GMTN,20,20,19,19,arrivals,0.95,0.95,endpoint,2025
LSGS,20,18,18,18,arrivals,0.9,0.9,endpoint,2025
LTCR,20,0,0,0,arrivals,0.0,0.0,endpoint,2025
LRSV,20,3,2,23,arrivals,0.1,1.15,endpoint,2025
EGNJ,20,15,15,15,arrivals,0.75,0.75,endpoint,2025
HLLM,20,2,2,2,arrivals,0.1,0.1,endpoint,2025
DABC,20,1,1,2,arrivals,0.05,0.1,endpoint,2025
LTCJ,19,0,0,0,departures,0.0,0.0,endpoint,2025
GMTN,19,18,18,18,departures,0.9473684210526315,0.9473684210526315,endpoint,2025
EFTU,19,17,17,17,departures,0.8947368421052632,0.8947368421052632,endpoint,2025
ENVD,19,8,0,0,departures,0.0,0.0,endpoint,2025
LRBC,19,19,19,30,departures,1.0,1.5789473684210527,endpoint,2025
ENSK,19,18,0,0,departures,0.0,0.0,endpoint,2025
LSZR,19,19,19,21,departures,1.0,1.105263157894737,endpoint,2025
LOWK,19,19,19,19,departures,1.0,1.0,endpoint,2025
EGTK,19,19,19,20,departures,1.0,1.0526315789473684,endpoint,2025
HLLM,19,2,2,2,departures,0.10526315789473684,0.10526315789473684,endpoint,2025
LTCJ,19,0,0,0,arrivals,0.0,0.0,endpoint,2025
LRBC,19,17,16,19,arrivals,0.8421052631578947,1.0,endpoint,2025
ENSK,19,18,0,0,arrivals,0.0,0.0,endpoint,2025
LFTZ,19,18,0,0,arrivals,0.0,0.0,endpoint,2025
LSZR,19,19,18,18,arrivals,0.9473684210526315,0.9473684210526315,endpoint,2025
EYPA,18,17,16,16,departures,0.8888888888888888,0.8888888888888888,endpoint,2025
EGJA,18,16,16,16,departures,0.8888888888888888,0.8888888888888888,endpoint,2025
EBOS,18,16,16,16,departures,0.8888888888888888,0.8888888888888888,endpoint,2025
LFLC,18,18,18,18,departures,1.0,1.0,endpoint,2025
LOWK,18,16,16,16,arrivals,0.8888888888888888,0.8888888888888888,endpoint,2025
LIPO,18,18,14,14,arrivals,0.7777777777777778,0.7777777777777778,endpoint,2025
EGJA,18,18,18,19,arrivals,1.0,1.0555555555555556,endpoint,2025
EFTU,18,14,14,14,arrivals,0.7777777777777778,0.7777777777777778,endpoint,2025
EFRO,17,0,0,0,departures,0.0,0.0,endpoint,2025
LPAZ,17,16,16,17,departures,0.9411764705882353,1.0,endpoint,2025
EPLL,17,17,17,17,departures,1.0,1.0,endpoint,2025
LQBK,17,17,17,17,departures,1.0,1.0,endpoint,2025
ENML,17,5,4,4,departures,0.23529411764705882,0.23529411764705882,endpoint,2025
LGAL,17,16,16,16,departures,0.9411764705882353,0.9411764705882353,endpoint,2025
EBKT,17,17,17,18,departures,1.0,1.0588235294117647,endpoint,2025
EFRO,17,0,0,0,arrivals,0.0,0.0,endpoint,2025
LQBK,17,13,13,13,arrivals,0.7647058823529411,0.7647058823529411,endpoint,2025
EBOS,17,14,13,15,arrivals,0.7647058823529411,0.8823529411764706,endpoint,2025
EYPA,17,11,9,9,arrivals,0.5294117647058824,0.5294117647058824,endpoint,2025
LFLY,16,16,0,0,departures,0.0,0.0,endpoint,2025
EKRN,16,16,16,17,departures,1.0,1.0625,endpoint,2025
LYNI,16,1,0,0,departures,0.0,0.0,endpoint,2025
LFBL,16,11,11,11,departures,0.6875,0.6875,endpoint,2025
EPBY,16,15,15,15,departures,0.9375,0.9375,endpoint,2025
LTCF,16,0,0,0,departures,0.0,0.0,endpoint,2025
EGNJ,16,12,12,12,departures,0.75,0.75,endpoint,2025
EDDE,16,16,16,16,departures,1.0,1.0,endpoint,2025
LXGB,16,15,15,15,departures,0.9375,0.9375,endpoint,2025
LEPP,16,16,16,18,departures,1.0,1.125,endpoint,2025
EPLB,16,15,15,16,departures,0.9375,1.0,endpoint,2025
LFBE,16,15,15,15,departures,0.9375,0.9375,endpoint,2025
EKEB,16,13,13,15,departures,0.8125,0.9375,endpoint,2025
LECH,16,14,14,15,departures,0.875,0.9375,endpoint,2025
LFLY,16,15,0,0,arrivals,0.0,0.0,endpoint,2025
LYNI,16,3,0,0,arrivals,0.0,0.0,endpoint,2025
LFBL,16,8,7,7,arrivals,0.4375,0.4375,endpoint,2025
EPLL,16,14,14,14,arrivals,0.875,0.875,endpoint,2025
LTCF,16,0,0,0,arrivals,0.0,0.0,endpoint,2025
ENSH,16,15,0,0,arrivals,0.0,0.0,endpoint,2025
LFMK,16,16,16,17,arrivals,1.0,1.0625,endpoint,2025
EGTK,16,16,16,17,arrivals,1.0,1.0625,endpoint,2025
LGAL,16,15,15,15,arrivals,0.9375,0.9375,endpoint,2025
EDVE,16,16,16,18,arrivals,1.0,1.125,endpoint,2025
EPLB,16,14,14,16,arrivals,0.875,1.0,endpoint,2025
LFBE,16,15,15,15,arrivals,0.9375,0.9375,endpoint,2025
LXGB,16,15,15,15,arrivals,0.9375,0.9375,endpoint,2025
UWGG,15,0,0,0,departures,0.0,0.0,endpoint,2025
HESX,15,5,4,5,departures,0.26666666666666666,0.3333333333333333,endpoint,2025
LTCK,15,0,0,0,departures,0.0,0.0,endpoint,2025
EDNY,15,13,12,12,departures,0.8,0.8,endpoint,2025
ENRA,15,9,7,8,departures,0.4666666666666667,0.5333333333333333,endpoint,2025
EGAE,15,5,5,5,departures,0.3333333333333333,0.3333333333333333,endpoint,2025
LFMK,15,15,15,15,departures,1.0,1.0,endpoint,2025
LFRM,15,15,14,16,arrivals,0.9333333333333333,1.0666666666666667,endpoint,2025
EKRN,15,14,14,14,arrivals,0.9333333333333333,0.9333333333333333,endpoint,2025
ENVD,15,4,0,0,arrivals,0.0,0.0,endpoint,2025
LTCK,15,0,0,0,arrivals,0.0,0.0,endpoint,2025
EPBY,15,10,10,12,arrivals,0.6666666666666666,0.8,endpoint,2025
EDNY,15,12,11,12,arrivals,0.7333333333333333,0.8,endpoint,2025
ENML,15,8,3,15,arrivals,0.2,1.0,endpoint,2025
LLHA,15,12,12,12,arrivals,0.8,0.8,endpoint,2025
LGLM,15,0,0,0,arrivals,0.0,0.0,endpoint,2025
LECH,15,13,13,13,arrivals,0.8666666666666667,0.8666666666666667,endpoint,2025
HESX,15,5,5,21,arrivals,0.3333333333333333,1.4,endpoint,2025
EDDE,15,14,13,13,arrivals,0.8666666666666667,0.8666666666666667,endpoint,2025
EKEB,15,12,12,23,arrivals,0.8,1.5333333333333334,endpoint,2025
LFSD,15,15,15,16,arrivals,1.0,1.0666666666666667,endpoint,2025
LTAY,14,2,2,2,departures,0.14285714285714285,0.14285714285714285,endpoint,2025
ETSI,14,13,13,13,departures,0.9285714285714286,0.9285714285714286,endpoint,2025
LROD,14,4,3,3,departures,0.21428571428571427,0.21428571428571427,endpoint,2025
ENSH,14,14,0,0,departures,0.0,0.0,endpoint,2025
LTAR,14,0,0,0,departures,0.0,0.0,endpoint,2025
EDVE,14,14,14,14,departures,1.0,1.0,endpoint,2025
LGLM,14,0,0,0,departures,0.0,0.0,endpoint,2025
LLHA,14,13,13,13,departures,0.9285714285714286,0.9285714285714286,endpoint,2025
EFKU,14,14,14,14,departures,1.0,1.0,endpoint,2025
LFBH,14,14,9,10,arrivals,0.6428571428571429,0.7142857142857143,endpoint,2025
LPAZ,14,13,13,14,arrivals,0.9285714285714286,1.0,endpoint,2025
LROD,14,1,0,2,arrivals,0.0,0.14285714285714285,endpoint,2025
ENRA,14,8,7,11,arrivals,0.5,0.7857142857142857,endpoint,2025
EGAE,14,4,4,4,arrivals,0.2857142857142857,0.2857142857142857,endpoint,2025
