airport,n_truth,n_predicted_here,n_correct,n_assigned,role,recall,count_ratio,run,period
LOWS,86,66,62,70,arrivals,0.7209302325581395,0.813953488372093,legacy,2024
LIPH,85,78,77,78,departures,0.9058823529411765,0.9176470588235294,legacy,2024
EINN,85,53,52,52,departures,0.611764705882353,0.611764705882353,legacy,2024
LOWS,85,61,57,58,departures,0.6705882352941176,0.6823529411764706,legacy,2024
LIPH,85,80,79,79,arrivals,0.9294117647058824,0.9294117647058824,legacy,2024
EINN,84,65,64,64,arrivals,0.7619047619047619,0.7619047619047619,legacy,2024
LEGE,83,68,68,68,departures,0.8192771084337349,0.8192771084337349,legacy,2024
UUDD,83,0,0,0,arrivals,0.0,0.0,legacy,2024
GMTT,82,66,66,69,arrivals,0.8048780487804879,0.8414634146341463,legacy,2024
ENTO,82,77,76,78,arrivals,0.926829268292683,0.9512195121951219,legacy,2024
GMTT,81,67,67,68,departures,0.8271604938271605,0.8395061728395061,legacy,2024
ENTO,80,25,24,24,departures,0.3,0.3,legacy,2024
EGHI,80,47,45,49,arrivals,0.5625,0.6125,legacy,2024
EGNS,79,58,56,59,arrivals,0.7088607594936709,0.7468354430379747,legacy,2024
EDSB,79,63,63,67,arrivals,0.7974683544303798,0.8481012658227848,legacy,2024
EGJB,79,52,47,48,arrivals,0.5949367088607594,0.6075949367088608,legacy,2024
EGNS,78,56,53,54,departures,0.6794871794871795,0.6923076923076923,legacy,2024
EPMO,78,76,75,75,departures,0.9615384615384616,0.9615384615384616,legacy,2024
LQSA,77,1,0,0,departures,0.0,0.0,legacy,2024
LBBG,77,41,41,41,arrivals,0.5324675324675324,0.5324675324675324,legacy,2024
LQSA,77,0,0,0,arrivals,0.0,0.0,legacy,2024
EGHI,76,44,44,47,departures,0.5789473684210527,0.618421052631579,legacy,2024
EKYT,76,67,67,67,departures,0.881578947368421,0.881578947368421,legacy,2024
EPMO,76,73,73,73,arrivals,0.9605263157894737,0.9605263157894737,legacy,2024
EGJB,75,41,39,39,departures,0.52,0.52,legacy,2024
EGKB,75,60,53,65,departures,0.7066666666666667,0.8666666666666667,legacy,2024
URSS,75,0,0,0,arrivals,0.0,0.0,legacy,2024
EKYT,75,63,63,64,arrivals,0.84,0.8533333333333334,legacy,2024
EDSB,74,61,61,62,departures,0.8243243243243243,0.8378378378378378,legacy,2024
DTTJ,74,1,0,0,arrivals,0.0,0.0,legacy,2024
DTTJ,73,0,0,0,departures,0.0,0.0,legacy,2024
EDDG,73,63,62,62,departures,0.8493150684931506,0.8493150684931506,legacy,2024
LBBG,72,10,10,10,departures,0.1388888888888889,0.1388888888888889,legacy,2024
EDDG,72,63,63,66,arrivals,0.875,0.9166666666666666,legacy,2024
LTAJ,71,1,0,0,departures,0.0,0.0,legacy,2024
DTMB,71,1,0,0,departures,0.0,0.0,legacy,2024
LTAJ,69,1,0,0,arrivals,0.0,0.0,legacy,2024
URSS,68,0,0,0,departures,0.0,0.0,legacy,2024
LFMT,68,39,39,39,departures,0.5735294117647058,0.5735294117647058,legacy,2024
EDLV,68,63,61,68,departures,0.8970588235294118,1.0,legacy,2024
LFMT,68,41,41,41,arrivals,0.6029411764705882,0.6029411764705882,legacy,2024
LTAU,67,2,0,0,departures,0.0,0.0,legacy,2024
LFKJ,67,45,45,45,departures,0.6716417910447762,0.6716417910447762,legacy,2024
LRIA,67,1,0,0,departures,0.0,0.0,legacy,2024
LTAU,67,0,0,0,arrivals,0.0,0.0,legacy,2024
EGPE,67,44,43,46,arrivals,0.6417910447761194,0.6865671641791045,legacy,2024
DTMB,67,1,0,0,arrivals,0.0,0.0,legacy,2024
EDLV,67,63,61,63,arrivals,0.9104477611940298,0.9402985074626866,legacy,2024
LFQQ,66,61,59,59,departures,0.8939393939393939,0.8939393939393939,legacy,2024
LIEA,66,62,62,63,arrivals,0.9393939393939394,0.9545454545454546,legacy,2024
LRTR,66,1,0,0,arrivals,0.0,0.0,legacy,2024
LRIA,66,0,0,0,arrivals,0.0,0.0,legacy,2024
LFQQ,66,60,54,54,arrivals,0.8181818181818182,0.8181818181818182,legacy,2024
LEAS,65,0,0,0,departures,0.0,0.0,legacy,2024
LYPG,65,1,0,0,departures,0.0,0.0,legacy,2024
LIEA,65,59,59,59,departures,0.9076923076923077,0.9076923076923077,legacy,2024
LRTR,65,1,0,0,departures,0.0,0.0,legacy,2024
EDFH,65,54,54,56,arrivals,0.8307692307692308,0.8615384615384616,legacy,2024
LEAS,65,0,0,0,arrivals,0.0,0.0,legacy,2024
LYPG,65,1,0,0,arrivals,0.0,0.0,legacy,2024
LFKJ,65,50,50,51,arrivals,0.7692307692307693,0.7846153846153846,legacy,2024
EGPE,64,37,36,37,departures,0.5625,0.578125,legacy,2024
EGKB,64,51,45,63,arrivals,0.703125,0.984375,legacy,2024
EPRZ,62,58,58,58,departures,0.9354838709677419,0.9354838709677419,legacy,2024
LYTV,62,4,0,0,arrivals,0.0,0.0,legacy,2024
LYTV,61,1,0,0,departures,0.0,0.0,legacy,2024
ENAL,61,1,0,0,arrivals,0.0,0.0,legacy,2024
EGPB,60,0,0,0,departures,0.0,0.0,legacy,2024
ENAL,60,0,0,0,departures,0.0,0.0,legacy,2024
EDFH,60,5,5,5,departures,0.08333333333333333,0.08333333333333333,legacy,2024
LFKB,60,5,4,4,arrivals,0.06666666666666667,0.06666666666666667,legacy,2024
LFKB,59,1,1,1,departures,0.01694915254237288,0.01694915254237288,legacy,2024
LFST,59,46,46,48,departures,0.7796610169491526,0.8135593220338984,legacy,2024
EGPB,59,1,0,0,arrivals,0.0,0.0,legacy,2024
LBWN,59,1,1,1,arrivals,0.01694915254237288,0.01694915254237288,legacy,2024
GMFF,58,0,0,0,departures,0.0,0.0,legacy,2024
LBWN,57,2,0,0,departures,0.0,0.0,legacy,2024
DTNH,57,0,0,0,arrivals,0.0,0.0,legacy,2024
LFST,57,48,46,48,arrivals,0.8070175438596491,0.8421052631578947,legacy,2024
LOWG,57,50,49,52,arrivals,0.8596491228070176,0.9122807017543859,legacy,2024
EHKD,56,8,8,9,departures,0.14285714285714285,0.16071428571428573,legacy,2024
GMME,56,1,0,0,arrivals,0.0,0.0,legacy,2024
GMFF,56,1,0,0,arrivals,0.0,0.0,legacy,2024
DTNH,55,0,0,0,departures,0.0,0.0,legacy,2024
GMME,55,0,0,0,departures,0.0,0.0,legacy,2024
EPRZ,55,53,53,54,arrivals,0.9636363636363636,0.9818181818181818,legacy,2024
LEVT,54,0,0,0,departures,0.0,0.0,legacy,2024
LTBA,54,39,36,843,arrivals,0.6666666666666666,15.61111111111111,legacy,2024
ESMS,53,39,39,41,departures,0.7358490566037735,0.7735849056603774,legacy,2024
LIMJ,53,27,26,26,departures,0.49056603773584906,0.49056603773584906,legacy,2024
LOWG,53,49,49,49,departures,0.9245283018867925,0.9245283018867925,legacy,2024
LGKF,53,0,0,0,departures,0.0,0.0,legacy,2024
LFRB,53,35,34,34,departures,0.6415094339622641,0.6415094339622641,legacy,2024
EHKD,53,7,7,8,arrivals,0.1320754716981132,0.1509433962264151,legacy,2024
LFMD,53,36,27,43,arrivals,0.5094339622641509,0.8113207547169812,legacy,2024
LKTB,52,47,46,52,departures,0.8846153846153846,1.0,legacy,2024
LKMT,52,25,22,22,departures,0.4230769230769231,0.4230769230769231,legacy,2024
LEVT,52,1,0,0,arrivals,0.0,0.0,legacy,2024
ESMS,52,40,39,41,arrivals,0.75,0.7884615384615384,legacy,2024
LIMJ,52,51,51,52,arrivals,0.9807692307692307,1.0,legacy,2024
LGKF,52,2,0,0,arrivals,0.0,0.0,legacy,2024
LFRB,52,34,24,25,arrivals,0.46153846153846156,0.4807692307692308,legacy,2024
LFBZ,51,44,43,44,arrivals,0.8431372549019608,0.8627450980392157,legacy,2024
LKMT,51,44,42,44,arrivals,0.8235294117647058,0.8627450980392157,legacy,2024
LFBZ,50,2,0,0,departures,0.0,0.0,legacy,2024
EDDC,50,43,42,44,arrivals,0.84,0.88,legacy,2024
EDDC,49,40,38,39,departures,0.7755102040816326,0.7959183673469388,legacy,2024
EGHH,49,44,44,46,departures,0.8979591836734694,0.9387755102040817,legacy,2024
LKTB,49,47,46,47,arrivals,0.9387755102040817,0.9591836734693877,legacy,2024
LGPA,49,2,0,0,arrivals,0.0,0.0,legacy,2024
LTBA,48,26,22,31,departures,0.4583333333333333,0.6458333333333334,legacy,2024
ENKB,48,0,0,0,departures,0.0,0.0,legacy,2024
LGPA,48,1,0,0,departures,0.0,0.0,legacy,2024
EGHH,48,42,41,43,arrivals,0.8541666666666666,0.8958333333333334,legacy,2024
ENCN,48,40,39,39,arrivals,0.8125,0.8125,legacy,2024
LERS,47,0,0,0,departures,0.0,0.0,legacy,2024
EYKA,47,42,42,42,departures,0.8936170212765957,0.8936170212765957,legacy,2024
ENCN,47,9,9,9,departures,0.19148936170212766,0.19148936170212766,legacy,2024
LERS,47,30,30,30,arrivals,0.6382978723404256,0.6382978723404256,legacy,2024
LTCC,46,0,0,0,arrivals,0.0,0.0,legacy,2024
LIPQ,46,41,41,43,arrivals,0.8913043478260869,0.9347826086956522,legacy,2024
EYKA,46,40,40,40,arrivals,0.8695652173913043,0.8695652173913043,legacy,2024
GEML,45,5,5,5,departures,0.1111111111111111,0.1111111111111111,legacy,2024
DAOO,45,12,7,7,arrivals,0.15555555555555556,0.15555555555555556,legacy,2024
GEML,45,8,8,8,arrivals,0.17777777777777778,0.17777777777777778,legacy,2024
ENKB,45,0,0,0,arrivals,0.0,0.0,legacy,2024
DAOO,44,11,10,10,departures,0.22727272727272727,0.22727272727272727,legacy,2024
ENFL,44,3,0,0,departures,0.0,0.0,legacy,2024
LIPQ,44,41,41,42,departures,0.9318181818181818,0.9545454545454546,legacy,2024
UWKD,43,0,0,0,departures,0.0,0.0,legacy,2024
EGFF,43,39,38,38,departures,0.8837209302325582,0.8837209302325582,legacy,2024
ENFL,43,2,0,0,arrivals,0.0,0.0,legacy,2024
EGFF,43,38,38,40,arrivals,0.8837209302325582,0.9302325581395349,legacy,2024
LTCI,42,0,0,0,departures,0.0,0.0,legacy,2024
LEJR,42,1,1,1,arrivals,0.023809523809523808,0.023809523809523808,legacy,2024
EDLP,42,33,31,31,arrivals,0.7380952380952381,0.7380952380952381,legacy,2024
LFKF,42,13,11,12,arrivals,0.2619047619047619,0.2857142857142857,legacy,2024
LTCC,41,0,0,0,departures,0.0,0.0,legacy,2024
EDLP,41,20,20,20,departures,0.4878048780487805,0.4878048780487805,legacy,2024
LFKF,41,1,1,1,departures,0.024390243902439025,0.024390243902439025,legacy,2024
LTCI,41,0,0,0,arrivals,0.0,0.0,legacy,2024
ENEV,41,0,0,0,arrivals,0.0,0.0,legacy,2024
LIPY,41,7,6,6,arrivals,0.14634146341463414,0.14634146341463414,legacy,2024
LEJR,40,1,0,0,departures,0.0,0.0,legacy,2024
LEXJ,40,0,0,0,departures,0.0,0.0,legacy,2024
ENEV,40,1,0,0,departures,0.0,0.0,legacy,2024
ESPA,40,1,0,0,departures,0.0,0.0,legacy,2024
LFRN,40,25,24,26,departures,0.6,0.65,legacy,2024
LIPY,40,3,1,1,departures,0.025,0.025,legacy,2024
LECO,40,38,38,39,departures,0.95,0.975,legacy,2024
LICT,40,2,2,2,arrivals,0.05,0.05,legacy,2024
LFMD,39,27,21,28,departures,0.5384615384615384,0.717948717948718,legacy,2024
LFTH,39,6,2,2,departures,0.05128205128205128,0.05128205128205128,legacy,2024
LEGR,39,0,0,0,departures,0.0,0.0,legacy,2024
LICT,39,0,0,0,departures,0.0,0.0,legacy,2024
ESNU,39,0,0,0,departures,0.0,0.0,legacy,2024
LEXJ,39,0,0,0,arrivals,0.0,0.0,legacy,2024
ESNU,39,0,0,0,arrivals,0.0,0.0,legacy,2024
LEAM,39,31,30,30,arrivals,0.7692307692307693,0.7692307692307693,legacy,2024
ESPA,39,1,0,0,arrivals,0.0,0.0,legacy,2024
LFRN,39,34,32,33,arrivals,0.8205128205128205,0.8461538461538461,legacy,2024
LTFH,38,7,7,7,departures,0.18421052631578946,0.18421052631578946,legacy,2024
UMMS,38,28,28,28,departures,0.7368421052631579,0.7368421052631579,legacy,2024
LGMT,38,16,16,16,departures,0.42105263157894735,0.42105263157894735,legacy,2024
LEAM,38,31,31,31,departures,0.8157894736842105,0.8157894736842105,legacy,2024
BIRK,38,26,26,26,departures,0.6842105263157895,0.6842105263157895,legacy,2024
LTFH,38,10,10,10,arrivals,0.2631578947368421,0.2631578947368421,legacy,2024
LEGR,38,0,0,0,arrivals,0.0,0.0,legacy,2024
LGMT,38,31,31,32,arrivals,0.8157894736842105,0.8421052631578947,legacy,2024
LECO,38,35,35,38,arrivals,0.9210526315789473,1.0,legacy,2024
LIRZ,37,3,0,0,departures,0.0,0.0,legacy,2024
URMM,37,29,29,30,departures,0.7837837837837838,0.8108108108108109,legacy,2024
ENHD,37,0,0,1,departures,0.0,0.02702702702702703,legacy,2024
UWKD,37,0,0,0,arrivals,0.0,0.0,legacy,2024
LFTH,37,12,7,8,arrivals,0.1891891891891892,0.21621621621621623,legacy,2024
UMMS,37,1,1,1,arrivals,0.02702702702702703,0.02702702702702703,legacy,2024
LIRZ,37,2,0,0,arrivals,0.0,0.0,legacy,2024
EKAH,37,26,25,25,arrivals,0.6756756756756757,0.6756756756756757,legacy,2024
LEMI,36,30,30,30,departures,0.8333333333333334,0.8333333333333334,legacy,2024
EBAW,36,30,28,29,departures,0.7777777777777778,0.8055555555555556,legacy,2024
EKAH,36,11,11,13,departures,0.3055555555555556,0.3611111111111111,legacy,2024
LEMI,36,34,33,33,arrivals,0.9166666666666666,0.9166666666666666,legacy,2024
LOWL,35,11,8,9,departures,0.22857142857142856,0.2571428571428571,legacy,2024
ORER,35,0,0,0,departures,0.0,0.0,legacy,2024
EGHQ,35,25,25,25,departures,0.7142857142857143,0.7142857142857143,legacy,2024
URMM,35,21,20,20,arrivals,0.5714285714285714,0.5714285714285714,legacy,2024
ENHD,35,6,6,6,arrivals,0.17142857142857143,0.17142857142857143,legacy,2024
UGKO,34,30,30,30,departures,0.8823529411764706,0.8823529411764706,legacy,2024
LEZG,34,30,30,31,departures,0.8823529411764706,0.9117647058823529,legacy,2024
EGTE,34,24,23,24,departures,0.6764705882352942,0.7058823529411765,legacy,2024
LDPL,34,33,33,42,arrivals,0.9705882352941176,1.2352941176470589,legacy,2024
ORER,34,0,0,0,arrivals,0.0,0.0,legacy,2024
LEVX,33,16,16,16,departures,0.48484848484848486,0.48484848484848486,legacy,2024
LGPZ,33,0,0,0,departures,0.0,0.0,legacy,2024
EDMO,33,24,19,21,departures,0.5757575757575758,0.6363636363636364,legacy,2024
LZKZ,33,20,20,20,departures,0.6060606060606061,0.6060606060606061,legacy,2024
UGSB,33,17,17,17,arrivals,0.5151515151515151,0.5151515151515151,legacy,2024
LEVX,33,1,1,1,arrivals,0.030303030303030304,0.030303030303030304,legacy,2024
ESSV,33,6,6,6,arrivals,0.18181818181818182,0.18181818181818182,legacy,2024
UGKO,33,14,14,15,arrivals,0.42424242424242425,0.45454545454545453,legacy,2024
LGPZ,33,3,0,0,arrivals,0.0,0.0,legacy,2024
BIRK,33,22,22,24,arrivals,0.6666666666666666,0.7272727272727273,legacy,2024
LZKZ,33,15,15,15,arrivals,0.45454545454545453,0.45454545454545453,legacy,2024
UGSB,32,24,24,24,departures,0.75,0.75,legacy,2024
ESSV,32,12,12,12,departures,0.375,0.375,legacy,2024
ENAT,32,0,0,0,departures,0.0,0.0,legacy,2024
GMMW,32,4,4,4,departures,0.125,0.125,legacy,2024
LTFG,32,28,28,28,arrivals,0.875,0.875,legacy,2024
EGTE,32,24,24,24,arrivals,0.75,0.75,legacy,2024
GMMW,32,1,1,1,arrivals,0.03125,0.03125,legacy,2024
LGSK,31,1,1,1,departures,0.03225806451612903,0.03225806451612903,legacy,2024
LDPL,31,20,19,23,departures,0.6129032258064516,0.7419354838709677,legacy,2024
EGPK,31,2,0,0,departures,0.0,0.0,legacy,2024
LGSK,31,10,10,10,arrivals,0.3225806451612903,0.3225806451612903,legacy,2024
LOWL,31,22,20,21,arrivals,0.6451612903225806,0.6774193548387096,legacy,2024
GMFO,31,1,1,1,arrivals,0.03225806451612903,0.03225806451612903,legacy,2024
LEZG,31,31,30,32,arrivals,0.967741935483871,1.032258064516129,legacy,2024
EGSH,31,25,25,25,arrivals,0.8064516129032258,0.8064516129032258,legacy,2024
LTFG,30,26,26,26,departures,0.8666666666666667,0.8666666666666667,legacy,2024
EGWU,30,27,19,23,departures,0.6333333333333333,0.7666666666666667,legacy,2024
LGSM,30,0,0,4,departures,0.0,0.13333333333333333,legacy,2024
EKEB,30,11,11,11,departures,0.36666666666666664,0.36666666666666664,legacy,2024
ORBI,30,0,0,0,departures,0.0,0.0,legacy,2024
ENAT,30,0,0,0,arrivals,0.0,0.0,legacy,2024
EGWU,30,25,19,29,arrivals,0.6333333333333333,0.9666666666666667,legacy,2024
EGPK,30,19,18,18,arrivals,0.6,0.6,legacy,2024
EGHQ,30,20,20,20,arrivals,0.6666666666666666,0.6666666666666666,legacy,2024
LGSM,30,3,1,7,arrivals,0.03333333333333333,0.23333333333333334,legacy,2024
ORBI,30,0,0,0,arrivals,0.0,0.0,legacy,2024
ENOV,29,0,0,0,departures,0.0,0.0,legacy,2024
EIKN,29,25,25,25,departures,0.8620689655172413,0.8620689655172413,legacy,2024
EGSH,29,24,24,24,departures,0.8275862068965517,0.8275862068965517,legacy,2024
EGPA,29,0,0,0,departures,0.0,0.0,legacy,2024
EIKN,29,26,26,27,arrivals,0.896551724137931,0.9310344827586207,legacy,2024
LTAN,29,0,0,0,arrivals,0.0,0.0,legacy,2024
LOWI,29,21,20,20,arrivals,0.6896551724137931,0.6896551724137931,legacy,2024
UBBN,29,0,0,0,arrivals,0.0,0.0,legacy,2024
EKEB,29,11,11,11,arrivals,0.3793103448275862,0.3793103448275862,legacy,2024
HLLM,29,5,3,3,arrivals,0.10344827586206896,0.10344827586206896,legacy,2024
GMFO,28,0,0,0,departures,0.0,0.0,legacy,2024
DABC,28,1,0,0,departures,0.0,0.0,legacy,2024
LIBP,28,23,22,22,departures,0.7857142857142857,0.7857142857142857,legacy,2024
LGNX,28,0,0,0,departures,0.0,0.0,legacy,2024
LTAN,28,0,0,0,departures,0.0,0.0,legacy,2024
HLLM,28,1,0,0,departures,0.0,0.0,legacy,2024
ENOV,28,0,0,0,arrivals,0.0,0.0,legacy,2024
DABC,28,1,0,0,arrivals,0.0,0.0,legacy,2024
EBAW,28,23,23,25,arrivals,0.8214285714285714,0.8928571428571429,legacy,2024
EFOU,28,0,0,0,arrivals,0.0,0.0,legacy,2024
LTFO,28,14,14,14,arrivals,0.5,0.5,legacy,2024
EGPA,28,1,0,0,arrivals,0.0,0.0,legacy,2024
ENSG,27,8,0,0,departures,0.0,0.0,legacy,2024
EFOU,27,0,0,0,departures,0.0,0.0,legacy,2024
LFLC,27,0,0,0,departures,0.0,0.0,legacy,2024
UBBN,27,0,0,0,departures,0.0,0.0,legacy,2024
LTCB,27,10,10,10,arrivals,0.37037037037037035,0.37037037037037035,legacy,2024
LGNX,27,0,0,0,arrivals,0.0,0.0,legacy,2024
LESO,27,3,2,2,arrivals,0.07407407407407407,0.07407407407407407,legacy,2024
LGHI,26,1,0,0,departures,0.0,0.0,legacy,2024
LTCB,26,4,4,4,departures,0.15384615384615385,0.15384615384615385,legacy,2024
LESO,26,0,0,0,departures,0.0,0.0,legacy,2024
URML,26,0,0,0,departures,0.0,0.0,legacy,2024
ENLK,26,2,0,0,departures,0.0,0.0,legacy,2024
LTFO,26,8,8,8,departures,0.3076923076923077,0.3076923076923077,legacy,2024
LFBT,26,19,19,19,departures,0.7307692307692307,0.7307692307692307,legacy,2024
ENSG,26,10,0,0,arrivals,0.0,0.0,legacy,2024
LIBP,26,21,21,21,arrivals,0.8076923076923077,0.8076923076923077,legacy,2024
URML,26,0,0,0,arrivals,0.0,0.0,legacy,2024
ENBN,26,6,0,0,arrivals,0.0,0.0,legacy,2024
EDDR,25,17,16,17,departures,0.64,0.68,legacy,2024
EPSC,25,1,0,0,departures,0.0,0.0,legacy,2024
ENBN,25,8,0,0,departures,0.0,0.0,legacy,2024
EDDR,25,18,16,16,arrivals,0.64,0.64,legacy,2024
LGHI,25,1,0,0,arrivals,0.0,0.0,legacy,2024
EPSC,25,2,0,0,arrivals,0.0,0.0,legacy,2024
ENLK,25,1,0,0,arrivals,0.0,0.0,legacy,2024
LTAZ,25,3,0,0,arrivals,0.0,0.0,legacy,2024
EKVG,24,0,0,0,departures,0.0,0.0,legacy,2024
LRSB,24,0,0,0,departures,0.0,0.0,legacy,2024
LFBP,24,3,2,2,departures,0.08333333333333333,0.08333333333333333,legacy,2024
LTCS,24,0,0,0,departures,0.0,0.0,legacy,2024
ENSK,24,5,0,0,departures,0.0,0.0,legacy,2024
EGPO,24,1,0,0,departures,0.0,0.0,legacy,2024
LTAZ,24,0,0,0,departures,0.0,0.0,legacy,2024
LRSB,24,1,0,0,arrivals,0.0,0.0,legacy,2024
LFBP,24,17,16,16,arrivals,0.6666666666666666,0.6666666666666666,legacy,2024
ENSK,24,6,0,0,arrivals,0.0,0.0,legacy,2024
LFLC,24,16,14,17,arrivals,0.5833333333333334,0.7083333333333334,legacy,2024
BIAR,24,1,0,0,arrivals,0.0,0.0,legacy,2024
LPCS,23,19,15,20,departures,0.6521739130434783,0.8695652173913043,legacy,2024
LGKP,23,1,0,0,departures,0.0,0.0,legacy,2024
LFMP,23,12,11,12,departures,0.4782608695652174,0.5217391304347826,legacy,2024
LTCA,23,0,0,0,departures,0.0,0.0,legacy,2024
LGKL,23,2,0,0,arrivals,0.0,0.0,legacy,2024
LGKP,23,1,0,0,arrivals,0.0,0.0,legacy,2024
LTCS,23,0,0,0,arrivals,0.0,0.0,legacy,2024
ENRA,23,8,0,0,arrivals,0.0,0.0,legacy,2024
EGPO,23,1,0,0,arrivals,0.0,0.0,legacy,2024
LTCE,23,0,0,0,arrivals,0.0,0.0,legacy,2024
LFBT,23,18,18,19,arrivals,0.782608695652174,0.8260869565217391,legacy,2024
LFRK,22,2,0,0,departures,0.0,0.0,legacy,2024
EKRN,22,0,0,0,departures,0.0,0.0,legacy,2024
LGKL,22,0,0,0,departures,0.0,0.0,legacy,2024
EFTU,22,3,2,2,departures,0.09090909090909091,0.09090909090909091,legacy,2024
LOWI,22,19,18,21,departures,0.8181818181818182,0.9545454545454546,legacy,2024
GCHI,22,0,0,0,departures,0.0,0.0,legacy,2024
LTCE,22,0,0,0,departures,0.0,0.0,legacy,2024
LIPO,22,14,14,15,arrivals,0.6363636363636364,0.6818181818181818,legacy,2024
EFTU,22,11,11,11,arrivals,0.5,0.5,legacy,2024
EKVG,22,0,0,0,arrivals,0.0,0.0,legacy,2024
EDMO,22,19,16,22,arrivals,0.7272727272727273,1.0,legacy,2024
LFMP,22,18,17,17,arrivals,0.7727272727272727,0.7727272727272727,legacy,2024
LTCA,22,0,0,0,arrivals,0.0,0.0,legacy,2024
GCHI,22,0,0,0,arrivals,0.0,0.0,legacy,2024
LIPO,21,15,13,14,departures,0.6190476190476191,0.6666666666666666,legacy,2024
ENRA,21,10,0,0,departures,0.0,0.0,legacy,2024
LGML,21,0,0,0,departures,0.0,0.0,legacy,2024
LRSV,21,0,0,0,departures,0.0,0.0,legacy,2024
EGNJ,21,9,8,10,departures,0.38095238095238093,0.47619047619047616,legacy,2024
EGNV,21,10,10,10,departures,0.47619047619047616,0.47619047619047616,legacy,2024
EHBK,21,17,17,17,departures,0.8095238095238095,0.8095238095238095,legacy,2024
LFRK,21,18,14,15,arrivals,0.6666666666666666,0.7142857142857143,legacy,2024
EKRN,21,10,9,9,arrivals,0.42857142857142855,0.42857142857142855,legacy,2024
ENVD,21,0,0,0,arrivals,0.0,0.0,legacy,2024
ENML,21,1,0,0,arrivals,0.0,0.0,legacy,2024
EHBK,21,16,15,15,arrivals,0.7142857142857143,0.7142857142857143,legacy,2024
